"","metrics","coeff","formatMpfr.p.val.","formatMpfr.p.adj."
"BRIA.BRIA.Dax_intra_AnteriorcoronaradiataR","BRIA.BRIA.Dax_intra_AnteriorcoronaradiataR",-0.0281881595715326,"3.0047250130701310860274199763256571230412457341379730811989133e-8","2.5239690109789101122630327801129e-5"
"BRIA.BRIA.Dax_intra_SuperiorcoronaradiataR","BRIA.BRIA.Dax_intra_SuperiorcoronaradiataR",-0.00315078377068431,"0.53754614197507754278695294533247440177583558254202869232126497","451.53875925906513594104047407911"
"BRIA.BRIA.Dax_intra_PosteriorcoronaradiataR","BRIA.BRIA.Dax_intra_PosteriorcoronaradiataR",-0.0143078853090604,"0.0048858416769103023187201986092948800383290915151699021439138270","4.1041070086046539477249668318056"
"BRIA.BRIA.Dax_intra_PosteriorthalamicradiationR","BRIA.BRIA.Dax_intra_PosteriorthalamicradiationR",-0.0293685565495866,"7.8495201065623438687921520046333637390222410310007772090196445e-9","6.5935968895123688497854076838919e-6"
"BRIA.BRIA.Dax_intra_SagittalstratumR","BRIA.BRIA.Dax_intra_SagittalstratumR",-0.0407253332423842,"1.2168691679199470053150074101116568745021503978193880587443822e-15","1.0221701010527554844646062244941e-12"
"BRIA.BRIA.Dax_intra_ExternalcapsuleR","BRIA.BRIA.Dax_intra_ExternalcapsuleR",-0.0374580792506518,"1.7967494696286751412325332959294095947673539763777579658791639e-13","1.5092695544880871186353279685815e-10"
"BRIA.BRIA.Dax_intra_CingulumcingulategyrusR","BRIA.BRIA.Dax_intra_CingulumcingulategyrusR",0.00783403833630222,"0.12520647718208420596311929425640336090754624288404756236171660","105.17344083295073300902020717534"
"BRIA.BRIA.Dax_intra_CingulumhippocampusR","BRIA.BRIA.Dax_intra_CingulumhippocampusR",-0.00504441341227773,"0.32247532288810268369186003604251981403202696932199664707273909","270.87927122600625430116243027588"
"BRIA.BRIA.Dax_intra_Fornix_StriaterminalisR","BRIA.BRIA.Dax_intra_Fornix_StriaterminalisR",-0.00715549321866838,"0.16008213734238816025565319930511045600210981360502024667867938","134.46899536760605461474868741625"
"BRIA.BRIA.Dax_intra_SuperiorlongitudinalfasciculusR","BRIA.BRIA.Dax_intra_SuperiorlongitudinalfasciculusR",-0.00946449859859252,"0.063619887687819157164186333515600015846123164234977407981021707","53.440705657768092017916520153125"
"BRIA.BRIA.Dax_intra_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.Dax_intra_SuperiorfrontooccipitalfasciculusR",0.0462711120671541,"1.6684535632999397987514189527313631388489380829574895987598700e-19","1.4015009931719494309511919202940e-16"
"BRIA.BRIA.Dax_intra_UncinatefasciculusR","BRIA.BRIA.Dax_intra_UncinatefasciculusR",-0.0162910177787216,"0.0014126972865404825058821310032260619470453167073685922547225906","1.1866657206940053049409900427105"
"BRIA.BRIA.Dax_intra_TapetumR","BRIA.BRIA.Dax_intra_TapetumR",-0.0323630859959897,"1.9063714935760948176197366004547094232040756009068302880126307e-10","1.6013520546039196468005787443829e-7"
"BRIA.BRIA.Dax_intra_CINGR","BRIA.BRIA.Dax_intra_CINGR",0.00688675864863481,"0.17680332792639470826421385135486884837286402742239660632178344","148.51479545817155494193963513815"
"BRIA.BRIA.Dax_extra_ATRR","BRIA.BRIA.Dax_extra_ATRR",-0.029749673865801,"4.7676696475478494171624807331202837497144703602226375490179747e-9","4.0048425039401935104164838158218e-6"
"BRIA.BRIA.Dax_extra_CSTR","BRIA.BRIA.Dax_extra_CSTR",-0.0197784471936602,"0.00010064946980494234152045271299888466478931938057956020802986120","0.084545554636151566877180278919102"
"BRIA.BRIA.Dax_extra_CGR","BRIA.BRIA.Dax_extra_CGR",-0.0271501392376353,"9.0644385982708653023991160576779243881766710839147111904791429e-8","7.6141284225475268540152574884479e-5"
"BRIA.BRIA.Dax_extra_IFOFR","BRIA.BRIA.Dax_extra_IFOFR",-0.0290233479352362,"1.1896260261441946785921731493410316184001577353285642078575469e-8","9.9928586196112353001742544544607e-6"
"BRIA.BRIA.Dax_extra_ILFR","BRIA.BRIA.Dax_extra_ILFR",-0.033088084993245,"7.7871886439787036946351612549851731609568567813910853204684169e-11","6.5412384609421111034935354541857e-8"
"BRIA.BRIA.Dax_extra_SLFR","BRIA.BRIA.Dax_extra_SLFR",-0.0345935814207726,"9.8146547402869626296795945257660084051053265944334126936330459e-12","8.2443099818410486089308594016462e-9"
"BRIA.BRIA.Dax_extra_UFR","BRIA.BRIA.Dax_extra_UFR",-0.033933391986821,"2.5886207811141172746038706704050694679745088178392780764734062e-11","2.1744414561358585106672513631397e-8"
"BRIA.BRIA.Dax_extra_SLTFR","BRIA.BRIA.Dax_extra_SLTFR",-0.0305095620614065,"2.2763000666352708267547886882948081465233857293448407200987241e-9","1.9120920559736274944740224981681e-6"
"BRIA.BRIA.Dax_extra_CorticospinaltractR","BRIA.BRIA.Dax_extra_CorticospinaltractR",-0.0226779425756874,"8.4038872354222910464636129928560642618733917630380524887739751e-6","0.0070592652777547244790294349139972"
"BRIA.BRIA.Dax_extra_MediallemniscusR","BRIA.BRIA.Dax_extra_MediallemniscusR",-0.0237901266060008,"2.9638386275768236459178252906697912827360865803796937466209514e-6","0.0024896244471645318625709732441614"
"BRIA.BRIA.Dax_extra_InferiorcerebellarpeduncleR","BRIA.BRIA.Dax_extra_InferiorcerebellarpeduncleR",-0.0159681293999076,"0.0016893728693816253777267819576358272082548685665607818361145150","1.4190732102805653172904968444143"
"BRIA.BRIA.Dax_extra_SuperiorcerebellarpeduncleR","BRIA.BRIA.Dax_extra_SuperiorcerebellarpeduncleR",-0.027003777502919,"1.1383233554994992038784179421959010357110437111935220507758549e-7","9.5619161861957933125787107144478e-5"
"BRIA.BRIA.Dax_extra_CerebralpeduncleR","BRIA.BRIA.Dax_extra_CerebralpeduncleR",-0.0258842180501406,"3.4287607947006548043357027272624151402404206901844654643272348e-7","0.00028801590675485500356419902909014"
"BRIA.BRIA.Dax_extra_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.Dax_extra_AnteriorlimbofinternalcapsuleR",0.00266272113382154,"0.60200038996921072772616618890696007918044633616660763380091330","505.68032757413701128997959868181"
"BRIA.BRIA.Dax_extra_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.Dax_extra_.PosteriorlimbofinternalcapsuleR",0.0142725971492294,"0.0053105345450442103997207655847600733299930175262495222606885139","4.4608490178371367357654430911981"
"BRIA.BRIA.Dax_extra_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.Dax_extra_RetrolenticularpartofinternalcapsuleR",-0.0164701320893537,"0.0012165213529060062034644617244523191333788616518550637931466419","1.0218779364410452109101478485403"
"BRIA.BRIA.Dax_extra_AnteriorcoronaradiataR","BRIA.BRIA.Dax_extra_AnteriorcoronaradiataR",-0.0145738466187727,"0.0042326098148396028508130556587929034069742918005871830424786108","3.5553922444652663946829667533855"
"BRIA.BRIA.Dax_extra_SuperiorcoronaradiataR","BRIA.BRIA.Dax_extra_SuperiorcoronaradiataR",0.00907666743368836,"0.076186721192454355880158363459816558669665769473462940440136810","63.996845801661658939333025306250"
"BRIA.BRIA.Dax_extra_PosteriorcoronaradiataR","BRIA.BRIA.Dax_extra_PosteriorcoronaradiataR",-0.0137828673476318,"0.0067128801080000669077870271446812982282213500856660273390742062","5.6388192907200562025411028015346"
"BRIA.BRIA.Dax_extra_PosteriorthalamicradiationR","BRIA.BRIA.Dax_extra_PosteriorthalamicradiationR",-0.0276913465105011,"5.3062512142053055930572420629133682712279894353066960496415554e-8","4.4572510199324566981680833328462e-5"
"BRIA.BRIA.Dax_extra_SagittalstratumR","BRIA.BRIA.Dax_extra_SagittalstratumR",-0.0366413118969655,"6.1430655274558117123566787734007816990597326830458628015854137e-13","5.1601750430628818383796101696572e-10"
"BRIA.BRIA.Dax_extra_ExternalcapsuleR","BRIA.BRIA.Dax_extra_ExternalcapsuleR",-0.00641960845040198,"0.20897634211382911462157821872547634802476515612091420766618537","175.54012737561645628212570372933"
"BRIA.BRIA.Dax_extra_CingulumcingulategyrusR","BRIA.BRIA.Dax_extra_CingulumcingulategyrusR",0.0193976885258025,"0.00015406230485944392995995169685924208350859522894836089002336012","0.12941233608193290116635942536178"
"BRIA.BRIA.Dax_extra_CingulumhippocampusR","BRIA.BRIA.Dax_extra_CingulumhippocampusR",-0.00657239013794578,"0.19734634763327148448018375465372503989343892354487325047247709","165.77093201194804696335435390913"
"BRIA.BRIA.Dax_extra_Fornix_StriaterminalisR","BRIA.BRIA.Dax_extra_Fornix_StriaterminalisR",0.00377795239349094,"0.45813968416163817647512028379761586035796876487597330458271389","384.83733469577606823910103838980"
"BRIA.BRIA.Dax_extra_SuperiorlongitudinalfasciculusR","BRIA.BRIA.Dax_extra_SuperiorlongitudinalfasciculusR",0.00690325790975092,"0.17729877868621014412443840573351927676648664797636201751772724","148.93097409641652106452826081625"
"BRIA.BRIA.Dax_extra_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.Dax_extra_SuperiorfrontooccipitalfasciculusR",0.0761291700453228,"4.0272953878582744396556496147378770877494992334329217598510630e-50","3.3829281258009505293107456763789e-47"
"BRIA.BRIA.Dax_extra_UncinatefasciculusR","BRIA.BRIA.Dax_extra_UncinatefasciculusR",0.00280602029644956,"0.58373032076408797044868140512184842981775241770868733064762757","490.33346944183389517689238030237"
"BRIA.BRIA.Dax_extra_TapetumR","BRIA.BRIA.Dax_extra_TapetumR",-0.0344040908935858,"1.2804077360858104248968100093756880926951885373112753424113818e-11","1.0755424983120807569133204078757e-8"
"BRIA.BRIA.Dax_extra_CINGR","BRIA.BRIA.Dax_extra_CINGR",0.000771438262122094,"0.87969415657537887008996570988221856477861103987774953314968292","738.94309152331825087557119630078"
"DKI.DKI.MK_ATRR","DKI.DKI.MK_ATRR",0.0339695146641847,"1.2538400381554379658447364086901011815685204037682466746087045e-11","1.0532256320505678913095785832995e-8"
"DKI.DKI.MK_CSTR","DKI.DKI.MK_CSTR",-0.0682162869876689,"1.4718988536209067448743724623656169649956545989395765215293531e-42","1.2363950370415616656944728683871e-39"
"DKI.DKI.MK_CGR","DKI.DKI.MK_CGR",-0.0704262172398891,"1.4996555769749051802519491076370911206420673783300020230985926e-46","1.2597106846589203514116372504150e-43"
"DKI.DKI.MK_IFOFR","DKI.DKI.MK_IFOFR",0.0503071626327224,"1.5956462680586016992464514297155217987224063244061198610703706e-23","1.3403428651692254273670192009608e-20"
"DKI.DKI.MK_ILFR","DKI.DKI.MK_ILFR",-0.0079962341609226,"0.11412073408682216291721695992099360556601151206511074388902278","95.861416632930616850462246333586"
"DKI.DKI.MK_SLFR","DKI.DKI.MK_SLFR",0.0477155518699326,"6.9728798013993057292913324480311221276448511714541827951821075e-21","5.8572190331754168126047192563438e-18"
"DKI.DKI.MK_UFR","DKI.DKI.MK_UFR",-0.036398643676092,"6.7609686142481829082408608336184192912756471099380177227787047e-13","5.6792136359684736429223231002384e-10"
"DKI.DKI.MK_SLTFR","DKI.DKI.MK_SLTFR",-0.0378280627467997,"2.6438796502060826169265947798845162289145654684229611412003142e-14","2.2208589061731093982183396151023e-11"
"DKI.DKI.MK_CorticospinaltractR","DKI.DKI.MK_CorticospinaltractR",-0.0173112772443824,"0.00067614685184441070529729421184600758031636947374411594735363470","0.56796335554930499244972713795066"
"DKI.DKI.MK_MediallemniscusR","DKI.DKI.MK_MediallemniscusR",-0.0143836765925949,"0.0046497766837645966596296107571011841955756034607964985048234874","3.9058124143622611940888730359647"
"DKI.DKI.MK_InferiorcerebellarpeduncleR","DKI.DKI.MK_InferiorcerebellarpeduncleR",0.0199432025497243,"9.0763028916572267148939979968961261198071709633278468213241815e-5","0.076240944289920704405109583173926"
"DKI.DKI.MK_SuperiorcerebellarpeduncleR","DKI.DKI.MK_SuperiorcerebellarpeduncleR",-0.0226687060159794,"8.1523338813124176759453042802106006827396242802405185369512390e-6","0.0068479604603024308477940555953778"
"DKI.DKI.MK_CerebralpeduncleR","DKI.DKI.MK_CerebralpeduncleR",-0.0678613482679465,"6.6378354694384760320328576773614155233496637506185017388541009e-44","5.5757817943283198669076004489847e-41"
"DKI.DKI.MK_AnteriorlimbofinternalcapsuleR","DKI.DKI.MK_AnteriorlimbofinternalcapsuleR",0.00469536367733559,"0.34450851337356335459654363008730017442520751964170667870070431","289.38715123379321786109664927342"
"DKI.DKI.MK_.PosteriorlimbofinternalcapsuleR","DKI.DKI.MK_.PosteriorlimbofinternalcapsuleR",0.0404730060080984,"8.3175863089960058945661917169706205093862194682460825862882768e-16","6.9867724995566449514356010422535e-13"
"DKI.DKI.MK_RetrolenticularpartofinternalcapsuleR","DKI.DKI.MK_RetrolenticularpartofinternalcapsuleR",0.0169960201096352,"0.00080117325781243706147728036462072925866916157579209593760543331","0.67298553656244713164091550628160"
"DKI.DKI.MK_AnteriorcoronaradiataR","DKI.DKI.MK_AnteriorcoronaradiataR",0.0470746103664948,"1.6088089319438237311292163533583243268355283219674296791710101e-20","1.3513995028328119341485417368208e-17"
"DKI.DKI.MK_SuperiorcoronaradiataR","DKI.DKI.MK_SuperiorcoronaradiataR",0.0807850806022752,"2.3324140614888136174476534514266031538315297921071335115126068e-57","1.9592278116506034386560288991993e-54"
"DKI.DKI.MK_PosteriorcoronaradiataR","DKI.DKI.MK_PosteriorcoronaradiataR",0.12188393099526,"6.6170499490097426757851503248177049696610264009031331763445530e-129","5.5583219571681838476595262728485e-126"
"DKI.DKI.MK_PosteriorthalamicradiationR","DKI.DKI.MK_PosteriorthalamicradiationR",0.068716831184519,"2.2935851413850614534449686161076951035052341709211070890092948e-42","1.9266115187634516208937736375306e-39"
"DKI.DKI.MK_SagittalstratumR","DKI.DKI.MK_SagittalstratumR",0.0243144283246557,"1.6810559914220620526820149720255012674403879465283641742193653e-6","0.0014120870327945321242528925765013"
"DKI.DKI.MK_ExternalcapsuleR","DKI.DKI.MK_ExternalcapsuleR",-0.0229097516606216,"6.5647653786989303318503608117074907997413065457599679490546674e-6","0.0055144029181071014787543030818370"
"DKI.DKI.MK_CingulumcingulategyrusR","DKI.DKI.MK_CingulumcingulategyrusR",-0.0527915590900722,"3.4529381781965140762442067477012331384822578382288667825715092e-26","2.9004680696850718240451336680687e-23"
"DKI.DKI.MK_CingulumhippocampusR","DKI.DKI.MK_CingulumhippocampusR",0.0479018653063568,"5.0199085162815183846935150985673628332049902863692222125127949e-21","4.2167231536764754431425526827989e-18"
"DKI.DKI.MK_Fornix_StriaterminalisR","DKI.DKI.MK_Fornix_StriaterminalisR",0.000216606016537551,"0.96578896362151235173938195527360614744895074994755146363369275","811.26272944207037546108084242997"
"DKI.DKI.MK_SuperiorlongitudinalfasciculusR","DKI.DKI.MK_SuperiorlongitudinalfasciculusR",0.0213653350651873,"2.4609545044895946068821648556059688024745448156867574702656334e-5","0.020672017837712594697810184787098"
"DKI.DKI.MK_SuperiorfrontooccipitalfasciculusR","DKI.DKI.MK_SuperiorfrontooccipitalfasciculusR",0.125284159156797,"4.0260880368627365464679964117585439877573586436556991548233293e-136","3.3819139509646986990331169858770e-133"
"DKI.DKI.MK_UncinatefasciculusR","DKI.DKI.MK_UncinatefasciculusR",0.0357198793825136,"2.2149095236614012366154931227380538373263886703370966483200170e-12","1.8605239998755770387570142231005e-9"
"DKI.DKI.MK_TapetumR","DKI.DKI.MK_TapetumR",0.18645038224394,"8.5724961169153560816497467927561157881319735958309239309825821e-305","7.2008967382088991085857873059121e-302"
"DKI.DKI.MK_CINGR","DKI.DKI.MK_CINGR",0.000676146680882186,"0.89343056636599044758807878452058308236869326629089694467066671","750.48167574743197597398617899744"
"DKI.DKI.RK_ATRR","DKI.DKI.RK_ATRR",0.0849214357581285,"1.4769800410206918956612428113361741512781735414706111125950827e-65","1.2406632344573811923554439615222e-62"
"DKI.DKI.RK_CSTR","DKI.DKI.RK_CSTR",-0.0291504293450188,"4.4523184702203776761505958709759525844851869358531406752975399e-9","3.7399475149851172479665005316207e-6"
"DKI.DKI.RK_CGR","DKI.DKI.RK_CGR",-0.0826862955631581,"3.0560456513603375986703293246851869722635169695145390357278223e-61","2.5670783471426835828830766327345e-58"
"DKI.DKI.RK_IFOFR","DKI.DKI.RK_IFOFR",0.0994384472578297,"4.2532209352971435410745845387337580372933735806463042493415238e-87","3.5727055856496005745026510125349e-84"
"DKI.DKI.RK_ILFR","DKI.DKI.RK_ILFR",-0.0718921448694917,"1.6164319919507157064252916784344770968335114030343704275683896e-45","1.3578028732386011933972450098846e-42"
"DKI.DKI.RK_SLFR","DKI.DKI.RK_SLFR",0.0526627527896171,"1.6780277067626991053233489592167415460407500353422505906602239e-25","1.4095432736806672484716131257417e-22"
"DKI.DKI.RK_UFR","DKI.DKI.RK_UFR",0.00123383276909811,"0.80645735081162387453087267617874995009995879781694713242929779","677.42417468176405460593304799040"
"DKI.DKI.RK_SLTFR","DKI.DKI.RK_SLTFR",-0.0250328905213904,"8.5537526164071190192690834269301526178947177668684190131372025e-7","0.00071851521977819799761860300786180"
"DKI.DKI.RK_CorticospinaltractR","DKI.DKI.RK_CorticospinaltractR",-0.0146879330132411,"0.0039302778465847459974899052540321209117501703562484791019553504","3.3014333911311866378915204133857"
"DKI.DKI.RK_MediallemniscusR","DKI.DKI.RK_MediallemniscusR",-0.0156692321177599,"0.0020547845081759582978869714507540222191245591007831652968346159","1.7260189868678049702250560186329"
"DKI.DKI.RK_InferiorcerebellarpeduncleR","DKI.DKI.RK_InferiorcerebellarpeduncleR",0.0131470445584037,"0.0098487829199801335107463361167072978824558149057336855176523900","8.2729776527833121490269223380339"
"DKI.DKI.RK_SuperiorcerebellarpeduncleR","DKI.DKI.RK_SuperiorcerebellarpeduncleR",-0.0117821134769574,"0.020692232749497650355712931826386295255558340799903555787764709","17.381475509578026298798862734166"
"DKI.DKI.RK_CerebralpeduncleR","DKI.DKI.RK_CerebralpeduncleR",-0.0407849844401401,"1.5116916479886490774399107420218474033227550995342757259876711e-16","1.2698209843104652250495250232985e-13"
"DKI.DKI.RK_AnteriorlimbofinternalcapsuleR","DKI.DKI.RK_AnteriorlimbofinternalcapsuleR",-0.00818150932246056,"0.096045586454083786606060849091067263094954776962138057616105379","80.678292621430380749091113236472"
"DKI.DKI.RK_.PosteriorlimbofinternalcapsuleR","DKI.DKI.RK_.PosteriorlimbofinternalcapsuleR",0.0528445230285448,"6.4750161871977512059954704020199589546177261381918535252895830e-26","5.4390135972461110130361951376955e-23"
"DKI.DKI.RK_RetrolenticularpartofinternalcapsuleR","DKI.DKI.RK_RetrolenticularpartofinternalcapsuleR",-0.0161519089695545,"0.0014490450948772566988613759608915497376519745522040897973246488","1.2171978796968956270435558071491"
"DKI.DKI.RK_AnteriorcoronaradiataR","DKI.DKI.RK_AnteriorcoronaradiataR",0.0149002529046374,"0.0032570315983569199432812138419751287426511398504519904672408930","2.7359065426198127523562196272578"
"DKI.DKI.RK_SuperiorcoronaradiataR","DKI.DKI.RK_SuperiorcoronaradiataR",0.0208316734966304,"3.9797442263489829284710073644129230749135079993086755826762066e-5","0.033429851501331456599156461861089"
"DKI.DKI.RK_PosteriorcoronaradiataR","DKI.DKI.RK_PosteriorcoronaradiataR",0.103408275075252,"1.6389575583252980442771459689884871428696003323380575527078188e-92","1.3767243489932503571928026139502e-89"
"DKI.DKI.RK_PosteriorthalamicradiationR","DKI.DKI.RK_PosteriorthalamicradiationR",0.0549095747678329,"3.5768945528521289181571187563960647692674325219752132043897308e-27","3.0045914243957882912519797553737e-24"
"DKI.DKI.RK_SagittalstratumR","DKI.DKI.RK_SagittalstratumR",-0.0104700541369505,"0.039288449238614323683155033189583072378183452441156210781685118","33.002297360436031893850227879245"
"DKI.DKI.RK_ExternalcapsuleR","DKI.DKI.RK_ExternalcapsuleR",0.000449895569403237,"0.92911429806415074161615280357349066128819997387720630443304341","780.45601037388662295756835500163"
"DKI.DKI.RK_CingulumcingulategyrusR","DKI.DKI.RK_CingulumcingulategyrusR",-0.0396963264564705,"3.8235524199089324520691414527775899481084459010031843439426037e-15","3.2117840327235032597380788203323e-12"
"DKI.DKI.RK_CingulumhippocampusR","DKI.DKI.RK_CingulumhippocampusR",0.0461514523348312,"1.1144150204072077397217517658262247340530794028840875775674629e-19","9.3610861714205450136627148329437e-17"
"DKI.DKI.RK_Fornix_StriaterminalisR","DKI.DKI.RK_Fornix_StriaterminalisR",-0.035321741948838,"2.3139878344551022672852956572505417228884388870001324016510986e-12","1.9437497809422859045196483520906e-9"
"DKI.DKI.RK_SuperiorlongitudinalfasciculusR","DKI.DKI.RK_SuperiorlongitudinalfasciculusR",0.0217728431439525,"1.9410020376701218576667164400880991414695664970392074912029229e-5","0.016304417116429023604400418096737"
"DKI.DKI.RK_SuperiorfrontooccipitalfasciculusR","DKI.DKI.RK_SuperiorfrontooccipitalfasciculusR",0.146295760031653,"6.4912675706690689837178529331407834130954028471177839235720318e-187","5.4526647593620179463229964638415e-184"
"DKI.DKI.RK_UncinatefasciculusR","DKI.DKI.RK_UncinatefasciculusR",0.0152997938731865,"0.0025846659248893093261450464704291547669638731005193903102023642","2.1711193769070198339618390351601"
"DKI.DKI.RK_TapetumR","DKI.DKI.RK_TapetumR",0.179724536373332,"8.8757626587495003748814451891806237983171217332062615154556627e-285","7.4556406333495803149004139589144e-282"
"DKI.DKI.RK_CINGR","DKI.DKI.RK_CINGR",0.0385131935835753,"2.9857532774778861715614557964514098151886564137061629075404358e-14","2.5080327530814243841116228690198e-11"
"DKI.DKI.AK_ATRR","DKI.DKI.AK_ATRR",0.0742384309201112,"1.9579273827456523296481978714567583035195930657901461023669509e-48","1.6446590015063479569044862120245e-45"
"DKI.DKI.AK_CSTR","DKI.DKI.AK_CSTR",0.0348514777997703,"7.6623888708862643077344603577390256567331418355553643560468957e-12","6.4364066515444620184969467005026e-9"
"DKI.DKI.AK_CGR","DKI.DKI.AK_CGR",-0.0799574244971597,"1.4674642921149639380834172102371527988395905887477389735865100e-56","1.2326700053765697079900704565986e-53"
"DKI.DKI.AK_IFOFR","DKI.DKI.AK_IFOFR",0.113968705100896,"4.0817829556030820913813918437876933425815697327756594693167416e-113","3.4286976827065889567603691487803e-110"
"DKI.DKI.AK_ILFR","DKI.DKI.AK_ILFR",0.0624729813636397,"2.8877467297092078683331981918461338988441845575039944109089835e-39","2.4257072529557346093998864811512e-36"
"DKI.DKI.AK_SLFR","DKI.DKI.AK_SLFR",0.040159798735609,"2.9613061319007253993061469950658342838944603524838112724762330e-15","2.4874971507966093354171634758549e-12"
"DKI.DKI.AK_UFR","DKI.DKI.AK_UFR",-0.0797179885601174,"4.0877728919189790007212557020547020629356209672428102018909337e-57","3.4337292292119423606058547897271e-54"
"DKI.DKI.AK_SLTFR","DKI.DKI.AK_SLTFR",0.0864181155784514,"1.2780742280973985149229821165905788289005279989667870822974655e-66","1.0735823516018147525353049779356e-63"
"DKI.DKI.AK_CorticospinaltractR","DKI.DKI.AK_CorticospinaltractR",-0.036268692227842,"9.3768190301380325366586730373194375410270891364223436282832482e-13","7.8765279853159473307932853513460e-10"
"DKI.DKI.AK_MediallemniscusR","DKI.DKI.AK_MediallemniscusR",0.0288471499876872,"1.3973808881943727895103042315733438506530472037245291820724080e-8","1.1737999460832731431886555545213e-5"
"DKI.DKI.AK_InferiorcerebellarpeduncleR","DKI.DKI.AK_InferiorcerebellarpeduncleR",0.0603911291694447,"1.0462475033055774744002038790966573932321514676206168550412267e-32","8.7884790277668507849617125844124e-30"
"DKI.DKI.AK_SuperiorcerebellarpeduncleR","DKI.DKI.AK_SuperiorcerebellarpeduncleR",0.00731465861518289,"0.15132094462867898897333043873222777273045257938967659645950590","127.10959348809035073759756853503"
"DKI.DKI.AK_CerebralpeduncleR","DKI.DKI.AK_CerebralpeduncleR",0.0388365381170337,"2.0562710163338364303860062124287670532918763782765616959568044e-14","1.7272676537204226015242452184410e-11"
"DKI.DKI.AK_AnteriorlimbofinternalcapsuleR","DKI.DKI.AK_AnteriorlimbofinternalcapsuleR",0.113390369226004,"1.0933989699209912897520756037375233740680903241328240800007093e-111","9.1845513473363268339174350714019e-109"
"DKI.DKI.AK_.PosteriorlimbofinternalcapsuleR","DKI.DKI.AK_.PosteriorlimbofinternalcapsuleR",0.0777256050484806,"1.5418458005154421104092744250277940504297019563002786965870744e-53","1.2951504724329713727437905170236e-50"
"DKI.DKI.AK_RetrolenticularpartofinternalcapsuleR","DKI.DKI.AK_RetrolenticularpartofinternalcapsuleR",0.0760603598853069,"7.9637031667998522371534236481378862640017168511670188204438937e-51","6.6895106601118758792088758644398e-48"
"DKI.DKI.AK_AnteriorcoronaradiataR","DKI.DKI.AK_AnteriorcoronaradiataR",0.0521994105158221,"1.0573416408785663975532658265476541074204326591177390039077432e-24","8.8816697833799577394474329430020e-22"
"DKI.DKI.AK_SuperiorcoronaradiataR","DKI.DKI.AK_SuperiorcoronaradiataR",0.0886206660772716,"1.2438973489272942693717908470425705171247002688268588620921963e-68","1.0448737730989271862723043115152e-65"
"DKI.DKI.AK_PosteriorcoronaradiataR","DKI.DKI.AK_PosteriorcoronaradiataR",0.124905050329949,"4.3466865834207252055970638669850515544006327203772009505794636e-137","3.6512167300734091727015336482680e-134"
"DKI.DKI.AK_PosteriorthalamicradiationR","DKI.DKI.AK_PosteriorthalamicradiationR",0.0445836617196606,"1.8491413365629023607750214089333553124735008685794027700361812e-18","1.5532787227128379830510179835039e-15"
"DKI.DKI.AK_SagittalstratumR","DKI.DKI.AK_SagittalstratumR",0.00520185055020949,"0.29717705315629419502072959756477233752464021526630901502784122","249.62872465128712381741286195435"
"DKI.DKI.AK_ExternalcapsuleR","DKI.DKI.AK_ExternalcapsuleR",0.0646158171984074,"3.4952095679002837278493345917935341388556838790479200101464277e-37","2.9359760370362383313934410571079e-34"
"DKI.DKI.AK_CingulumcingulategyrusR","DKI.DKI.AK_CingulumcingulategyrusR",0.0296216288409155,"5.6993191121149589046733861197781364450819889738595546253449346e-9","4.7874280541765654799256443406115e-6"
"DKI.DKI.AK_CingulumhippocampusR","DKI.DKI.AK_CingulumhippocampusR",0.0390818769629032,"1.5322447438352691158084741977082825481811792439986270093119127e-14","1.2870855848216260572791183260747e-11"
"DKI.DKI.AK_Fornix_StriaterminalisR","DKI.DKI.AK_Fornix_StriaterminalisR",0.0491080034814912,"4.1229242037124526445330699384525883755526206406863305028673495e-22","3.4632563311184602214077787483017e-19"
"DKI.DKI.AK_SuperiorlongitudinalfasciculusR","DKI.DKI.AK_SuperiorlongitudinalfasciculusR",0.0256636215568512,"4.5672197422335013794360498819437287633860180978671148442828302e-7","0.00038364645834761411587262819008312"
"DKI.DKI.AK_SuperiorfrontooccipitalfasciculusR","DKI.DKI.AK_SuperiorfrontooccipitalfasciculusR",-0.0642742427128573,"6.9107631725717037263790956081752800433418298374430792676891947e-37","5.8050410649602311301584403108693e-34"
"DKI.DKI.AK_UncinatefasciculusR","DKI.DKI.AK_UncinatefasciculusR",0.0513759698814818,"4.9337684072335095377007209181843205708818280996427955542837919e-24","4.1443654620761480116686055712764e-21"
"DKI.DKI.AK_TapetumR","DKI.DKI.AK_TapetumR",0.0751291465370185,"1.4369509953674958026546241218587616270838456009921573706559726e-49","1.2070388361086964742298842623615e-46"
"DKI.DKI.AK_CINGR","DKI.DKI.AK_CINGR",0.0470634390219383,"2.1879227619989034402077297463110831138101631104267294784428230e-20","1.8378551200790788897744929869016e-17"
"DTI.DTI.FA_ATRR","DTI.DTI.FA_ATRR",0.109137502828321,"2.3654351989136752595881161818889181358239232946852913729857890e-106","1.9869655670874872180540175927860e-103"
"DTI.DTI.FA_CSTR","DTI.DTI.FA_CSTR",0.0346689283808756,"7.5458023559819535773198192597079827246718774546585894013199191e-12","6.3384739790248410049486481781548e-9"
