"","metrics_list..df..","SS","F.stat","p","p_adj","AICf","BICf"
"BRIA.BRIA.Dax_intra_SagittalstratumR","BRIA.BRIA.Dax_intra_SagittalstratumR",50.4453550210965,54.1764541432413,1.90211571286355e-13,1.59777719880538e-10,56524.2640344366,56571.8122988705
"BRIA.BRIA.Dax_intra_ExternalcapsuleR","BRIA.BRIA.Dax_intra_ExternalcapsuleR",14.0416444441034,15.0513973440405,0.000104950975642322,0.0881588195395506,56563.3324694661,56610.8807339001
"BRIA.BRIA.Dax_intra_CingulumcingulategyrusR","BRIA.BRIA.Dax_intra_CingulumcingulategyrusR",26.2719909972366,28.1793318849815,1.11734084563298e-07,9.38566310331707e-05,56550.2152030416,56597.7634674755
"BRIA.BRIA.Dax_intra_CingulumhippocampusR","BRIA.BRIA.Dax_intra_CingulumhippocampusR",223.294257394435,242.009431083878,2.93786383936397e-54,2.46780562506574e-51,56337.7362681677,56385.2845326017
"BRIA.BRIA.Dax_intra_Fornix_StriaterminalisR","BRIA.BRIA.Dax_intra_Fornix_StriaterminalisR",52.6456444101714,56.546026243778,5.71636876540911e-14,4.80174976294365e-11,56521.9002893995,56569.4485538334
"BRIA.BRIA.Dax_intra_SuperiorlongitudinalfasciculusR","BRIA.BRIA.Dax_intra_SuperiorlongitudinalfasciculusR",0.143781438873702,0.154008615030535,0.694737737936332,583.579699866519,56578.2279611342,56625.7762255681
"BRIA.BRIA.Dax_intra_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.Dax_intra_SuperiorfrontooccipitalfasciculusR",402.961790682184,440.939609470247,7.13706277412616e-97,5.99513273026598e-94,56142.0279692343,56189.5762336683
"BRIA.BRIA.Dax_intra_UncinatefasciculusR","BRIA.BRIA.Dax_intra_UncinatefasciculusR",0.0356592278476455,0.0381954527372926,0.84505313428025,709.84463279541,56578.3438021037,56625.8920665376
"BRIA.BRIA.Dax_intra_TapetumR","BRIA.BRIA.Dax_intra_TapetumR",0.134358447747218,0.143915295266416,0.704423235663699,591.715517957507,56578.2380568513,56625.7863212852
"BRIA.BRIA.Dax_intra_CINGR","BRIA.BRIA.Dax_intra_CINGR",363.181509182632,396.564973262919,2.08075216739695e-87,1.74783182061344e-84,56185.5217349726,56233.0699994065
"BRIA.BRIA.Dax_extra_ATRR","BRIA.BRIA.Dax_extra_ATRR",12.0795957652954,12.9469219978497,0.000321205195405087,0.269812364140273,56565.4360181819,56612.9842826158
"BRIA.BRIA.Dax_extra_CSTR","BRIA.BRIA.Dax_extra_CSTR",64.065145444587,68.852918367466,1.12599209738472e-16,9.45833361803166e-14,56509.6280584774,56557.1763229113
"BRIA.BRIA.Dax_extra_CGR","BRIA.BRIA.Dax_extra_CGR",35.6462263049107,38.2529667189751,6.33227796157542e-10,5.31911348772336e-07,56540.1554623281,56587.703726762
"BRIA.BRIA.Dax_extra_IFOFR","BRIA.BRIA.Dax_extra_IFOFR",0.331532320473343,0.3551177166636,0.551236917540131,463.03901073371,56578.0268053063,56625.5750697402
"BRIA.BRIA.Dax_extra_ILFR","BRIA.BRIA.Dax_extra_ILFR",36.595100998722,39.2731888199517,3.75836765511198e-10,3.15702883029406e-07,56539.1369235694,56586.6851880033
"BRIA.BRIA.Dax_extra_SLFR","BRIA.BRIA.Dax_extra_SLFR",14.4094212422606,15.4459195868847,8.51797301047556e-05,0.0715509732879947,56562.9381450448,56610.4864094787
"BRIA.BRIA.Dax_extra_UFR","BRIA.BRIA.Dax_extra_UFR",79.780683115001,85.8138888371167,2.16737516121644e-20,1.82059513542181e-17,56492.7269292354,56540.2751936693
"BRIA.BRIA.Dax_extra_SLTFR","BRIA.BRIA.Dax_extra_SLTFR",542.117219693871,597.665853823874,3.98470577404295e-130,3.34715285019608e-127,55989.1497232015,56036.6979876354
"BRIA.BRIA.Dax_extra_CorticospinaltractR","BRIA.BRIA.Dax_extra_CorticospinaltractR",2.3708918281045,2.5398300559213,0.111022207793853,93.2586545468363,56575.8417129856,56623.3899774195
"BRIA.BRIA.Dax_extra_MediallemniscusR","BRIA.BRIA.Dax_extra_MediallemniscusR",0.65582464799445,0.702492330884014,0.40195730845459,337.644139101856,56577.6793546472,56625.2276190811
"BRIA.BRIA.Dax_extra_InferiorcerebellarpeduncleR","BRIA.BRIA.Dax_extra_InferiorcerebellarpeduncleR",220.053467655984,238.456009534486,1.71326829031643e-53,1.4391453638658e-50,56341.2492391062,56388.7975035401
"BRIA.BRIA.Dax_extra_SuperiorcerebellarpeduncleR","BRIA.BRIA.Dax_extra_SuperiorcerebellarpeduncleR",0.00980694902682444,0.0105044436686342,0.918367812967919,771.428962893052,56578.3714998587,56625.9197642927
"BRIA.BRIA.Dax_extra_CerebralpeduncleR","BRIA.BRIA.Dax_extra_CerebralpeduncleR",40.8556816239688,43.8553835510235,3.62352014292951e-11,3.04375692006079e-08,56534.5629154823,56582.1111799162
"BRIA.BRIA.Dax_extra_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.Dax_extra_AnteriorlimbofinternalcapsuleR",93.7875318489932,100.954439518343,1.06848011224188e-23,8.97523294283178e-21,56477.6515998743,56525.1998643082
"BRIA.BRIA.Dax_extra_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.Dax_extra_.PosteriorlimbofinternalcapsuleR",142.447329834591,153.726884241086,3.5566347092763e-35,2.98757315579209e-32,56425.1932769178,56472.7415413517
"BRIA.BRIA.Dax_extra_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.Dax_extra_RetrolenticularpartofinternalcapsuleR",108.817928604112,117.226266752388,3.0370364903283e-27,2.55111065187577e-24,56461.4622601186,56509.0105245525
"BRIA.BRIA.Dax_extra_AnteriorcoronaradiataR","BRIA.BRIA.Dax_extra_AnteriorcoronaradiataR",5.61895348031612,6.0203584430091,0.0141500660802606,11.8860555074189,56572.361061934,56619.909326368
"BRIA.BRIA.Dax_extra_SuperiorcoronaradiataR","BRIA.BRIA.Dax_extra_SuperiorcoronaradiataR",107.557240808546,115.860461698511,6.02332862516309e-27,5.05959604513699e-24,56462.8206483054,56510.3689127393
"BRIA.BRIA.Dax_extra_PosteriorcoronaradiataR","BRIA.BRIA.Dax_extra_PosteriorcoronaradiataR",417.327850845544,457.011377462875,2.69820545787502e-100,2.26649258461502e-97,56126.2980525943,56173.8463170282
"BRIA.BRIA.Dax_extra_PosteriorthalamicradiationR","BRIA.BRIA.Dax_extra_PosteriorthalamicradiationR",6.78824233803243,7.27362474447513,0.00700318521120816,5.88267557741486,56571.1078966627,56618.6561610966
"BRIA.BRIA.Dax_extra_SagittalstratumR","BRIA.BRIA.Dax_extra_SagittalstratumR",1.13747990357297,1.21845236683837,0.26967759442004,226.529179312834,56577.1632925677,56624.7115570016
"BRIA.BRIA.Dax_extra_ExternalcapsuleR","BRIA.BRIA.Dax_extra_ExternalcapsuleR",0.0167168934640358,0.0179058470542709,0.893551978048408,750.583661560663,56578.3640966486,56625.9123610825
"BRIA.BRIA.Dax_extra_CingulumcingulategyrusR","BRIA.BRIA.Dax_extra_CingulumcingulategyrusR",71.71887750514,77.1096916243804,1.74225201573896e-18,1.46349169322073e-15,56501.3986699329,56548.9469343669
"BRIA.BRIA.Dax_extra_CingulumhippocampusR","BRIA.BRIA.Dax_extra_CingulumhippocampusR",164.0585870699,177.251814990239,2.84063528148139e-40,2.38613363644437e-37,56401.8517139291,56449.399978363
"BRIA.BRIA.Dax_extra_Fornix_StriaterminalisR","BRIA.BRIA.Dax_extra_Fornix_StriaterminalisR",193.941962577948,209.870110774357,2.51751451201577e-47,2.11471219009325e-44,56369.5317268676,56417.0799913015
"BRIA.BRIA.Dax_extra_SuperiorlongitudinalfasciculusR","BRIA.BRIA.Dax_extra_SuperiorlongitudinalfasciculusR",35.7134299714962,38.3252201895058,6.10252727507919e-10,5.12612291106652e-07,56540.0833264032,56587.6315908371
"BRIA.BRIA.Dax_extra_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.Dax_extra_SuperiorfrontooccipitalfasciculusR",360.079165790947,393.112262702537,1.13658264045434e-86,9.54729417981649e-84,56188.9097925628,56236.4580569967
"BRIA.BRIA.Dax_extra_UncinatefasciculusR","BRIA.BRIA.Dax_extra_UncinatefasciculusR",1.92811253659966,2.06545249592434,0.150685519332782,126.575836239537,56576.3161531887,56623.8644176226
"BRIA.BRIA.Dax_extra_TapetumR","BRIA.BRIA.Dax_extra_TapetumR",11.2034084539919,12.0072715250782,0.000531021706850662,0.446058233754556,56566.3753248648,56613.9235892987
"BRIA.BRIA.Dax_extra_CINGR","BRIA.BRIA.Dax_extra_CINGR",175.571574239551,189.806248836528,5.45712463321445e-43,4.58398469190014e-40,56389.4060424184,56436.9543068524
"DKI.DKI.MK_ATRR","DKI.DKI.MK_ATRR",4.88777815163121,5.23674878274643,0.0221247304659854,18.5847735914277,56573.1446474852,56620.6929119192
"DKI.DKI.MK_CSTR","DKI.DKI.MK_CSTR",151.255497278242,163.308524145879,2.97556168936911e-37,2.49947181907005e-34,56415.6831028971,56463.231367331
"DKI.DKI.MK_CGR","DKI.DKI.MK_CGR",166.923701167874,180.374673317798,5.99049367653972e-41,5.03201468829337e-38,56398.7552012277,56446.3034656616
"DKI.DKI.MK_IFOFR","DKI.DKI.MK_IFOFR",85.986693369432,92.5194512040123,7.41737162150684e-22,6.23059216206575e-19,56486.0488801064,56533.5971445403
"DKI.DKI.MK_ILFR","DKI.DKI.MK_ILFR",0.365776950024156,0.391799232125287,0.531362156715213,446.344211640779,56577.9901154817,56625.5383799156
"DKI.DKI.MK_SLFR","DKI.DKI.MK_SLFR",66.22659373434,71.1839942225705,3.46789480156001e-17,2.91303163331041e-14,56507.3043780925,56554.8526425264
"DKI.DKI.MK_UFR","DKI.DKI.MK_UFR",16.7887096621125,17.9986025227891,2.22040929902952e-05,0.0186514381118479,56560.3869260077,56607.9351904416
"DKI.DKI.MK_SLTFR","DKI.DKI.MK_SLTFR",28.6101992651638,30.6910622734294,3.06287457848782e-08,2.57281464592977e-05,56547.7064733502,56595.2547377841
"DKI.DKI.MK_CorticospinaltractR","DKI.DKI.MK_CorticospinaltractR",6.97791438149943,7.47693338505334,0.00625482889559089,5.25405627229635,56570.9046116581,56618.452876092
"DKI.DKI.MK_MediallemniscusR","DKI.DKI.MK_MediallemniscusR",4.22739690559683,4.52906167976834,0.0333358226042881,28.002090987602,56573.8523386446,56621.4006030786
"DKI.DKI.MK_InferiorcerebellarpeduncleR","DKI.DKI.MK_InferiorcerebellarpeduncleR",11.7108923009437,12.5515024266148,0.000396770675614518,0.333287367516195,56565.8312878178,56613.3795522518
"DKI.DKI.MK_SuperiorcerebellarpeduncleR","DKI.DKI.MK_SuperiorcerebellarpeduncleR",9.00308242670144,9.64795449361033,0.00189822189110693,1.59450638852982,56568.7339690678,56616.2822335017
"DKI.DKI.MK_CerebralpeduncleR","DKI.DKI.MK_CerebralpeduncleR",150.390787338572,162.367486371918,4.75911723260438e-37,3.99765847538768e-34,56416.6169257932,56464.1651902271
"DKI.DKI.MK_AnteriorlimbofinternalcapsuleR","DKI.DKI.MK_AnteriorlimbofinternalcapsuleR",2.24858989000495,2.4087980241276,0.120670470263584,101.36319502141,56575.9727612192,56623.5210256531
"DKI.DKI.MK_.PosteriorlimbofinternalcapsuleR","DKI.DKI.MK_.PosteriorlimbofinternalcapsuleR",47.4317874109292,50.9319226185647,9.88274937054288e-13,8.30150947125602e-10,56527.501030957,56575.0492953909
"DKI.DKI.MK_RetrolenticularpartofinternalcapsuleR","DKI.DKI.MK_RetrolenticularpartofinternalcapsuleR",10.7699218287526,11.5424189597198,0.00068155827082962,0.572508947496881,56566.8400233228,56614.3882877567
"DKI.DKI.MK_AnteriorcoronaradiataR","DKI.DKI.MK_AnteriorcoronaradiataR",46.1491884566749,49.5513354228214,1.99374074830171e-12,1.67474222857343e-09,56528.8785674901,56576.4268319241
"DKI.DKI.MK_SuperiorcoronaradiataR","DKI.DKI.MK_SuperiorcoronaradiataR",149.182406541866,161.052586060257,9.17362656238787e-37,7.70584631240581e-34,56417.9218163424,56465.4700807764
"DKI.DKI.MK_PosteriorcoronaradiataR","DKI.DKI.MK_PosteriorcoronaradiataR",290.570362541421,316.052536931475,3.54555237114469e-70,2.97826399176154e-67,56264.6731392542,56312.2214036881
"DKI.DKI.MK_PosteriorthalamicradiationR","DKI.DKI.MK_PosteriorthalamicradiationR",86.0983226165554,92.6401061789559,6.98059520586233e-22,5.86369997292436e-19,56485.9287401752,56533.4770046091
"DKI.DKI.MK_SagittalstratumR","DKI.DKI.MK_SagittalstratumR",22.5437223023437,24.175658185501,8.86191904024067e-07,0.000744401199380216,56554.2147306881,56601.7629951221
"DKI.DKI.MK_ExternalcapsuleR","DKI.DKI.MK_ExternalcapsuleR",6.22219354092158,6.66690354954782,0.00982886628427733,8.25624767879296,56571.7145593484,56619.2628237823
"DKI.DKI.MK_CingulumcingulategyrusR","DKI.DKI.MK_CingulumcingulategyrusR",80.0225006837209,86.0750894139726,1.90024732401853e-20,1.59620775217556e-17,56492.466759512,56540.0150239459
"DKI.DKI.MK_CingulumhippocampusR","DKI.DKI.MK_CingulumhippocampusR",64.2888098489457,69.0941110577592,9.967840475375e-17,8.372985999315e-14,56509.3876187253,56556.9358831593
"DKI.DKI.MK_Fornix_StriaterminalisR","DKI.DKI.MK_Fornix_StriaterminalisR",1.3881174699236,1.4869513254788,0.222704163940333,187.07149770988,56576.894745664,56624.4430100979
"DKI.DKI.MK_SuperiorlongitudinalfasciculusR","DKI.DKI.MK_SuperiorlongitudinalfasciculusR",11.8611392060338,12.7126343156686,0.000364022885705898,0.305779223992954,56565.6702161036,56613.2184805375
"DKI.DKI.MK_SuperiorfrontooccipitalfasciculusR","DKI.DKI.MK_SuperiorfrontooccipitalfasciculusR",335.681974334326,365.99960374921,7.09218753305588e-81,5.95743752776694e-78,56215.5343076185,56263.0825720524
"DKI.DKI.MK_UncinatefasciculusR","DKI.DKI.MK_UncinatefasciculusR",15.8706261556435,17.0135366420456,3.72611374218889e-05,0.0312993554343867,56561.3713892274,56608.9196536613
"DKI.DKI.MK_TapetumR","DKI.DKI.MK_TapetumR",633.625772770301,702.018576745571,4.0311935057521e-152,3.38620254483176e-149,55887.9899009524,55935.5381653864
"DKI.DKI.MK_CINGR","DKI.DKI.MK_CINGR",1.88649481421817,2.02086592110204,0.155165912219968,130.339366264773,56576.3607462178,56623.9090106517
"DKI.DKI.RK_ATRR","DKI.DKI.RK_ATRR",146.506362458771,158.141244836669,3.92384133157481e-36,3.29602671852284e-33,56420.8112914036,56468.3595558375
"DKI.DKI.RK_CSTR","DKI.DKI.RK_CSTR",25.7635947320923,27.6332883720873,1.48107862096075e-07,0.000124410604160703,56550.7606349811,56598.308899415
"DKI.DKI.RK_CGR","DKI.DKI.RK_CGR",189.992620463516,205.553403625141,2.15437422403909e-46,1.80967434819284e-43,56373.8060212989,56421.3542857329
"DKI.DKI.RK_IFOFR","DKI.DKI.RK_IFOFR",222.795515261187,241.462496831252,3.85380070254635e-54,3.23719259013893e-51,56338.276937025,56385.8252014589
"DKI.DKI.RK_ILFR","DKI.DKI.RK_ILFR",69.9721229619281,75.2247235508184,4.50948934643418e-18,3.78797105100471e-15,56503.2770942605,56550.8253586945
"DKI.DKI.RK_SLFR","DKI.DKI.RK_SLFR",51.2405103816345,55.0327227530622,1.23172807334165e-13,1.03465158160698e-10,56523.4098399354,56570.9581043693
"DKI.DKI.RK_UFR","DKI.DKI.RK_UFR",4.89203942428503,5.2413154673093,0.0220667436591479,18.5360646736842,56573.1400808541,56620.6883452881
"DKI.DKI.RK_SLTFR","DKI.DKI.RK_SLTFR",15.2358884632085,16.3325446843402,5.33379867636837e-05,0.0448039088814943,56562.0519922916,56609.6002567255
"DKI.DKI.RK_CorticospinaltractR","DKI.DKI.RK_CorticospinaltractR",1.65579522031112,1.77371261229488,0.18293814272983,153.668039893057,56576.6079370694,56624.1562015033
"DKI.DKI.RK_MediallemniscusR","DKI.DKI.RK_MediallemniscusR",6.67766149035015,7.15509548066377,0.00748108601524216,6.28411225280341,56571.2264130802,56618.7746775141
"DKI.DKI.RK_InferiorcerebellarpeduncleR","DKI.DKI.RK_InferiorcerebellarpeduncleR",10.8160053253996,11.5918359311088,0.000663693413445821,0.55750246729449,56566.7906222319,56614.3388866658
"DKI.DKI.RK_SuperiorcerebellarpeduncleR","DKI.DKI.RK_SuperiorcerebellarpeduncleR",1.10619894514821,1.18494270306575,0.27636489616891,232.146512781884,56577.196808463,56624.7450728969
"DKI.DKI.RK_CerebralpeduncleR","DKI.DKI.RK_CerebralpeduncleR",64.7412543625396,69.5820304132913,7.78982219326481e-17,6.54345064234244e-14,56508.9012311744,56556.4494956084
"DKI.DKI.RK_AnteriorlimbofinternalcapsuleR","DKI.DKI.RK_AnteriorlimbofinternalcapsuleR",0.077735339589708,0.0832643671892569,0.77292436147329,649.256463637564,56578.29872229,56625.8469867239
"DKI.DKI.RK_.PosteriorlimbofinternalcapsuleR","DKI.DKI.RK_.PosteriorlimbofinternalcapsuleR",87.6212908398411,94.286355012605,3.05009093561603e-22,2.56207638591747e-19,56484.289589318,56531.837853752
"DKI.DKI.RK_RetrolenticularpartofinternalcapsuleR","DKI.DKI.RK_RetrolenticularpartofinternalcapsuleR",1.14822406067105,1.2299620488801,0.267427477311125,224.639080941345,56577.151780758,56624.7000451919
"DKI.DKI.RK_AnteriorcoronaradiataR","DKI.DKI.RK_AnteriorcoronaradiataR",4.52824220943148,4.85145170431926,0.027634004414728,23.2125637083716,56573.5299437319,56621.0782081659
"DKI.DKI.RK_SuperiorcoronaradiataR","DKI.DKI.RK_SuperiorcoronaradiataR",21.0428252140628,22.5643332157001,2.04603272377122e-06,0.00171866748796782,56555.8246080383,56603.3728724722
"DKI.DKI.RK_PosteriorcoronaradiataR","DKI.DKI.RK_PosteriorcoronaradiataR",229.521173606016,248.840475514205,9.91694301836884e-56,8.33023213542983e-53,56330.9846817907,56378.5329462246
"DKI.DKI.RK_PosteriorthalamicradiationR","DKI.DKI.RK_PosteriorthalamicradiationR",41.1278319541598,44.1481471440771,3.12113176800513e-11,2.62175068512431e-08,56534.2707097501,56581.818974184
"DKI.DKI.RK_SagittalstratumR","DKI.DKI.RK_SagittalstratumR",0.0310449636999692,0.0332529958823224,0.8553067016403,718.457629377852,56578.3487457618,56625.8970101958
"DKI.DKI.RK_ExternalcapsuleR","DKI.DKI.RK_ExternalcapsuleR",2.08865237760983,2.23744647157249,0.134718720259273,113.163725017789,56576.1441352274,56623.6923996614
"DKI.DKI.RK_CingulumcingulategyrusR","DKI.DKI.RK_CingulumcingulategyrusR",43.0850502330286,46.2538561509131,1.0675359605692e-11,8.9673020687813e-09,56532.1691363015,56579.7174007354
"DKI.DKI.RK_CingulumhippocampusR","DKI.DKI.RK_CingulumhippocampusR",72.4338165870358,77.8813008896434,1.1805654277552e-18,9.91674959314371e-16,56500.6297891611,56548.178053595
"DKI.DKI.RK_Fornix_StriaterminalisR","DKI.DKI.RK_Fornix_StriaterminalisR",8.53012894263884,9.14089750005537,0.0025026858373313,2.10225610335829,56569.2409170132,56616.7891814472
"DKI.DKI.RK_SuperiorlongitudinalfasciculusR","DKI.DKI.RK_SuperiorlongitudinalfasciculusR",6.75634689195795,7.23943655160358,0.00713773732766386,5.99569935523765,56571.1420810796,56618.6903455136
"DKI.DKI.RK_SuperiorfrontooccipitalfasciculusR","DKI.DKI.RK_SuperiorfrontooccipitalfasciculusR",439.007595015777,481.312125961594,1.82716178192944e-105,1.53481589682073e-102,56102.5371659968,56150.0854304307
"DKI.DKI.RK_UncinatefasciculusR","DKI.DKI.RK_UncinatefasciculusR",3.13886771177204,3.36266361955213,0.0667046610819886,56.0319153088704,56575.0187968945,56622.5670613284
"DKI.DKI.RK_TapetumR","DKI.DKI.RK_TapetumR",586.871825290476,648.573116309989,7.18002413166068e-141,6.03122027059497e-138,55939.7374996865,55987.2857641204
"DKI.DKI.RK_CINGR","DKI.DKI.RK_CINGR",38.0887902142313,40.8793970568709,1.65424524862159e-10,1.38956600884214e-07,56537.5334684405,56585.0817328745
"DKI.DKI.AK_ATRR","DKI.DKI.AK_ATRR",91.1829475334525,98.1373508015163,4.40068694055939e-23,3.69657703006989e-20,56480.4557111025,56528.0039755364
"DKI.DKI.AK_CSTR","DKI.DKI.AK_CSTR",24.385899450248,26.1537199409892,3.18138293667365e-07,0.000267236166680586,56552.2386194754,56599.7868839093
"DKI.DKI.AK_CGR","DKI.DKI.AK_CGR",50.0167921621978,53.7149829277185,2.40419451219659e-13,2.01952339024513e-10,56524.7244026587,56572.2726670926
"DKI.DKI.AK_IFOFR","DKI.DKI.AK_IFOFR",254.044938304833,275.787479837207,1.57482636148871e-61,1.32285414365052e-58,56304.3728634767,56351.9211279106
"DKI.DKI.AK_ILFR","DKI.DKI.AK_ILFR",87.16845644965,93.7968371714271,3.90144358987887e-22,3.27721261549825e-19,56484.7769828118,56532.3252472457
"DKI.DKI.AK_SLFR","DKI.DKI.AK_SLFR",41.2964917013123,44.3295857538656,2.84541773404909e-11,2.39015089660123e-08,56534.0896189692,56581.6378834031
"DKI.DKI.AK_UFR","DKI.DKI.AK_UFR",150.886777576921,162.907247083377,3.63528475792631e-37,3.0536391966581e-34,56416.0812981733,56463.6295626072
"DKI.DKI.AK_SLTFR","DKI.DKI.AK_SLTFR",135.045857496887,145.682359051181,1.97974980100906e-33,1.66298983284761e-30,56433.1812212487,56480.7294856826
"DKI.DKI.AK_CorticospinaltractR","DKI.DKI.AK_CorticospinaltractR",25.575923173772,27.4317269168154,1.6435258221047e-07,0.000138056169056795,56550.9619743658,56598.5102387997
"DKI.DKI.AK_MediallemniscusR","DKI.DKI.AK_MediallemniscusR",26.0181241142454,27.9066622627905,1.28615516820825e-07,0.000108037034129493,56550.4875654512,56598.0358298851
"DKI.DKI.AK_InferiorcerebellarpeduncleR","DKI.DKI.AK_InferiorcerebellarpeduncleR",74.5486588722997,80.1641177996771,3.73416552181501e-19,3.13669903832461e-16,56498.3552139746,56545.9034784085
"DKI.DKI.AK_SuperiorcerebellarpeduncleR","DKI.DKI.AK_SuperiorcerebellarpeduncleR",0.81170963702607,0.869477014262509,0.351111156347096,294.93337133156,56577.5123355118,56625.0605999457
"DKI.DKI.AK_CerebralpeduncleR","DKI.DKI.AK_CerebralpeduncleR",39.2503553303468,42.1286367113009,8.74259713188235e-11,7.34378159078117e-08,56536.286457036,56583.83472147
"DKI.DKI.AK_AnteriorlimbofinternalcapsuleR","DKI.DKI.AK_AnteriorlimbofinternalcapsuleR",211.959007533838,229.586030173612,1.4001249921421e-51,1.17610499339936e-48,56350.020883349,56397.569147783
"DKI.DKI.AK_.PosteriorlimbofinternalcapsuleR","DKI.DKI.AK_.PosteriorlimbofinternalcapsuleR",123.890369726356,133.569540007248,8.46207774754827e-31,7.10814530794054e-28,56445.2147404349,56492.7630048689
"DKI.DKI.AK_RetrolenticularpartofinternalcapsuleR","DKI.DKI.AK_RetrolenticularpartofinternalcapsuleR",103.284514800958,111.232822664396,6.13497283538915e-26,5.15337718172688e-23,56467.4238290005,56514.9720934344
"DKI.DKI.AK_AnteriorcoronaradiataR","DKI.DKI.AK_AnteriorcoronaradiataR",55.6846154366758,59.8197071603377,1.08760328646896e-14,9.13586760633923e-12,56518.6351087289,56566.1833731629
"DKI.DKI.AK_SuperiorcoronaradiataR","DKI.DKI.AK_SuperiorcoronaradiataR",126.678395951807,136.595489138975,1.86189328132134e-31,1.56399035630992e-28,56442.2079372432,56489.7562016772
"DKI.DKI.AK_PosteriorcoronaradiataR","DKI.DKI.AK_PosteriorcoronaradiataR",257.089740650885,279.138048187125,2.99812049635751e-62,2.51842121694031e-59,56301.0663936996,56348.6146581336
"DKI.DKI.AK_PosteriorthalamicradiationR","DKI.DKI.AK_PosteriorthalamicradiationR",40.243361652465,43.1967157406126,5.06987723284973e-11,4.25869687559377e-08,56535.2203434815,56582.7686079154
"DKI.DKI.AK_SagittalstratumR","DKI.DKI.AK_SagittalstratumR",3.98718841383379,4.27165821455462,0.0387656677365171,32.5631608986744,56574.1097496655,56621.6580140994
"DKI.DKI.AK_ExternalcapsuleR","DKI.DKI.AK_ExternalcapsuleR",87.5586677825268,94.2186575613528,3.1557143141944e-22,2.6508000239233e-19,56484.3569922916,56531.9052567256
"DKI.DKI.AK_CingulumcingulategyrusR","DKI.DKI.AK_CingulumcingulategyrusR",17.0034689076056,18.2290440714915,1.96753019630367e-05,0.0165272536489508,56560.1566322895,56607.7048967235
"DKI.DKI.AK_CingulumhippocampusR","DKI.DKI.AK_CingulumhippocampusR",23.7328613877653,25.4524680140413,4.57304445203805e-07,0.000384135733971196,56552.9391580356,56600.4874224695
"DKI.DKI.AK_Fornix_StriaterminalisR","DKI.DKI.AK_Fornix_StriaterminalisR",83.7807481499476,90.1354364456692,2.46123667101469e-21,2.06743880365234e-18,56488.4228630558,56535.9711274897
"DKI.DKI.AK_SuperiorlongitudinalfasciculusR","DKI.DKI.AK_SuperiorlongitudinalfasciculusR",20.889420340387,22.3996559460849,2.22896822575767e-06,0.00187233330963644,56555.9891445067,56603.5374089407
"DKI.DKI.AK_SuperiorfrontooccipitalfasciculusR","DKI.DKI.AK_SuperiorfrontooccipitalfasciculusR",75.0987739409065,80.7580099297561,2.76808004010079e-19,2.32518723368466e-16,56497.7635075021,56545.311771936
"DKI.DKI.AK_UncinatefasciculusR","DKI.DKI.AK_UncinatefasciculusR",71.3449302770096,76.706126322136,2.13561337415266e-18,1.79391523428824e-15,56501.8008197107,56549.3490841447
"DKI.DKI.AK_TapetumR","DKI.DKI.AK_TapetumR",94.8109863240061,102.061607889415,6.12667163522737e-24,5.14640417359099e-21,56476.5496372514,56524.0979016853
"DKI.DKI.AK_CINGR","DKI.DKI.AK_CINGR",31.9670192374979,34.2980759452711,4.80097055872269e-09,4.03281526932706e-06,56544.1043076789,56591.6525721128
"DTI.DTI.FA_ATRR","DTI.DTI.FA_ATRR",197.376626563899,213.625733794303,3.89081555634765e-48,3.26828506733202e-45,56365.8137311266,56413.3619955606
"DTI.DTI.FA_CSTR","DTI.DTI.FA_CSTR",27.9548070922829,29.9869701897871,4.40086992586074e-08,3.69673073772302e-05,56548.4096931984,56595.9579576323
"DTI.DTI.FA_CGR","DTI.DTI.FA_CGR",266.204825960387,289.17497832196,2.08810212502961e-64,1.75400578502487e-61,56291.1647663091,56338.713030743
"DTI.DTI.FA_IFOFR","DTI.DTI.FA_IFOFR",210.985367198791,228.519619753401,2.37770412684265e-51,1.99727146654783e-48,56351.0757249099,56398.6239893438
"DTI.DTI.FA_ILFR","DTI.DTI.FA_ILFR",56.9762179738536,61.2113814221146,5.37450783631361e-15,4.51458658250343e-12,56517.2472060742,56564.7954705081
"DTI.DTI.FA_SLFR","DTI.DTI.FA_SLFR",43.8784032859257,47.1075229215811,6.91235547248923e-12,5.80637859689096e-09,56531.3172076957,56578.8654721296
"DTI.DTI.FA_UFR","DTI.DTI.FA_UFR",125.82830462596,135.672758836805,2.95418486746438e-31,2.48151528867008e-28,56443.1247823004,56490.6730467343
"DTI.DTI.FA_SLTFR","DTI.DTI.FA_SLTFR",266.484519638561,289.483112427408,1.79287259131345e-64,1.5060129767033e-61,56290.8608619185,56338.4091263525
"DTI.DTI.FA_CorticospinaltractR","DTI.DTI.FA_CorticospinaltractR",10.8776899874865,11.65798296077,0.000640518321053082,0.538035389684589,56566.7244966461,56614.27276108
"DTI.DTI.FA_MediallemniscusR","DTI.DTI.FA_MediallemniscusR",10.2594058591421,10.9949905291188,0.000915177127316849,0.768748786946153,56567.3872838247,56614.9355482587
