"","feature","beta_out","t_vals","formatMpfr.pval.","formatMpfr.p_adj.","formatMpfr.logp."
"290","BRIA.BRIA.Dax_extra_PosteriorthalamicradiationL",0.151081314896364,29.5411463029299,"8.5331394614426838944702888600660e-192","3.3401267793925097568125051684944e-187","186.47623704859393276851266781026"
"291","BRIA.BRIA.Dax_extra_SagittalstratumL",0.030309945248949,5.79372503388208,"6.8842135697733758413656522607322e-9","0.00026946877176163925055857572644185","3.5694915571467097460237391395948"
"292","BRIA.BRIA.Dax_extra_ExternalcapsuleL",0.00247487626783621,0.490724811296838,"0.62362109554185669995896793800815","24410.400542794896806493881997455","-4.3875749056809496446319512088137"
"293","BRIA.BRIA.Dax_extra_CingulumcingulategyrusL",-0.0505826869126665,-10.0421930655543,"9.9438374746330388154380218538725e-24","3.8923163026956103835269048942615e-19","18.409791874741391234325135931673"
"294","BRIA.BRIA.Dax_extra_CingulumhippocampusL",-0.0382385555661515,-7.54234166958617,"4.6160640162887335423656818585923e-14","1.8068659378958989704881988499089e-9","8.7430740691280132709767282866850"
"295","BRIA.BRIA.Dax_extra_Fornix_StriaterminalisL",-0.0910447332308334,-17.7181588440154,"3.0369031467824181817613195985252e-70","1.1887349987450419488868333304511e-65","64.924914950604146943310972596451"
"296","BRIA.BRIA.Dax_extra_SuperiorlongitudinalfasciculusL",-0.0260417268285516,-4.98717152336941,"6.1269666572901681254263409750660e-7","0.023982785586630905093356326478694","1.6201003752553853275145571197781"
"297","BRIA.BRIA.Dax_extra_SuperiorfrontooccipitalfasciculusL",0.147961176734721,29.8877677178888,"2.8376937121035018639316713143624e-196","1.1107584497286737345987741025811e-191","190.95438037432244718567172713814"
"298","BRIA.BRIA.Dax_extra_UncinatefasciculusL",0.0159893311718158,3.12882511676318,"0.0017550673135798280117456988230148","68.698599855455207863761889029235","-1.8369478858041470879403110842451"
"299","BRIA.BRIA.Dax_extra_TapetumL",0.0854671416247407,17.1667818247659,"4.7081001623934775433685786883784e-66","1.8428916465656789148007627559909e-61","60.734500198520464251751233222305"
"300","BRIA.BRIA.Dax_extra_CINGL",-0.0567080050205002,-10.9150937764998,"9.7628493491561156350812417263771e-28","3.8214721207401783430398504489553e-23","22.417769304429881416204962080457"
"301","DKI.DKI.MK_ATRL",-0.152910458005386,-30.4370684435452,"1.7765566991194380363637590630966e-203","6.9539758873632163057386621006823e-199","198.15776681954911568875146661634"
"302","DKI.DKI.MK_CSTL",-0.0999005399780135,-19.9714031235781,"9.7670796769687999522345561390247e-89","3.8231279979558973653031723094989e-84","83.417581161600282165559667109397"
"303","DKI.DKI.MK_CGL",-0.137320198653229,-26.8487951474992,"8.7122893077924044479931221105426e-159","3.4102514037491808730779477877278e-154","153.46721360363612254593676236627"
"304","DKI.DKI.MK_IFOFL",-0.0597208397312864,-11.755541255278,"6.6135593487908448319761351671182e-32","2.5887455358972003925804185884641e-27","26.586910637006992822264320103717"
"305","DKI.DKI.MK_ILFL",-0.0617993295085009,-11.8792289642857,"1.5176070989003679309836836300055e-32","5.9403694672257101922494328329300e-28","27.226186542798712721642923843257"
"306","DKI.DKI.MK_SLFL",-0.0561764918251616,-10.8699988443566,"1.6020287806736065594466171881036e-27","6.2708212561906981556418936593922e-23","22.202675578200314660923395957074"
"307","DKI.DKI.MK_UFL",-0.0485481542189524,-9.70149395719899,"2.9711583842831356470739910630873e-22","1.1630005263599477863341723218240e-17","16.934420088715086336015225589458"
"308","DKI.DKI.MK_SLFTL",0.0503810424854946,9.82456234770135,"8.8256542662169153882258602088147e-23","3.4546258494252871904132484615361e-18","17.461598981670083990054552593063"
"309","DKI.DKI.MK_CorticospinaltractL",-0.0203640770589535,-4.07309764309385,"4.6391963225160595339199324475653e-5","1.8159206165224611833622791579513","-0.25909685929530960216761313602258"
"310","DKI.DKI.MK_MediallemniscusL",-0.0177841445778336,-3.49112621728856,"0.00048098896758424686653389751100176","18.827351158150175096736350273145","-1.2747892229205956061379115076445"
"311","DKI.DKI.MK_InferiorcerebellarpeduncleL",-0.0282878514036345,-5.59458498488913,"2.2115012434328247865477087097399e-8","0.00086564793171691060619836962025373","3.0626587042894489146829483206654"
"312","DKI.DKI.MK_SuperiorcerebellarpeduncleL",-0.0572897695687346,-11.4039729432323,"3.9946396460309946038390297752116e-30","1.5636217966459122177807114249103e-25","24.805868284199713131574694296204"
"313","DKI.DKI.MK_CerebralpeduncleL",-0.124883423022101,-24.8773086872296,"1.3099279023216941251991223778171e-136","5.1274507880578073142669247234906e-132","131.29009849918533992238254877400"
"314","DKI.DKI.MK_AnteriorlimbofinternalcapsuleL",0.00677762659313618,1.30386287531772,"0.19228034015248553470690289566475","7526.4293545887412850323000450032","-3.8765889895631660711533780899877"
"315","DKI.DKI.MK_PosteriorlimbofinternalcapsuleL",-0.0354267315606527,-6.84435620847109,"7.6820554742662048254430730174508e-12","3.0069869742920205548231820712201e-7","6.5218684531782822221834304436884"
"316","DKI.DKI.MK_RetrolenticularpartofinternalcapsuleL",-0.0143829269177541,-2.85794226457057,"0.0042639796692292969465744953202336","166.90495619264237037976547032000","-2.2224692331151806756760389794268"
"317","DKI.DKI.MK_AnteriorcoronaradiataL",-0.0302431026156945,-6.0159778945005,"1.7880397228373520355230895953077e-9","6.9989238871022470726480296029170e-5","4.1549687293886042209106320543525"
"318","DKI.DKI.MK_SuperiorcoronaradiataL",-0.0728881638358531,-14.1267887065279,"2.5972047055479866129575206197751e-45","1.0166238378926483999099622961981e-40","39.992839711135517359908795552277"
"319","DKI.DKI.MK_PosteriorcoronaradiataL",0.0631304584542848,12.6232767745604,"1.5714381048111396454144079273919e-36","6.1510801736622439140456169501878e-32","31.211048612310963852258255951608"
"320","DKI.DKI.MK_PosteriorthalamicradiationL",-0.122728515254442,-23.1045040512236,"4.1716169184693308108990678002961e-118","1.6328960103964501593102221090704e-113","112.78704147206003846559410385206"
"321","DKI.DKI.MK_SagittalstratumL",-0.0764249006916599,-15.1140500322481,"1.3084440819681617662479172601315e-51","5.1216426700479756016242225313316e-47","46.290590724938231166888100235933"
"322","DKI.DKI.MK_ExternalcapsuleL",0.0133972546030499,2.65868247028575,"0.0078446858119471851184130475763702","307.06453673704866709004192128193","-2.4872296621326002743415937180884"
"323","DKI.DKI.MK_CingulumcingulategyrusL",-0.0866257943076216,-17.1167418672472,"1.1133484013208968521245182168746e-65","4.3579796472903865482710016563109e-61","60.360714802334397660858018247732"
"324","DKI.DKI.MK_CingulumhippocampusL",-0.014009995264065,-2.7903320652765,"0.0052654007632980515002241437982818","206.10358207777562987327366069621","-2.3140855398776738372579093170861"
"325","DKI.DKI.MK_Fornix_StriaterminalisL",-0.0420536158536353,-8.36253207834142,"6.1386286646577583236466157909027e-17","2.4028434182069863406249948190329e-12","11.619274529164608566709475334160"
"326","DKI.DKI.MK_SuperiorlongitudinalfasciculusL",-0.0525602433186471,-10.3599036485685,"3.7734195410849069120414374484232e-25","1.4770296109668651125803798604353e-20","19.830610798018715825429085197793"
"327","DKI.DKI.MK_SuperiorfrontooccipitalfasciculusL",-0.142026625036112,-28.4849640258422,"1.7988766375478071685373607377414e-178","7.0413428223533815998057911357437e-174","173.15234451064100080340869632998"
"328","DKI.DKI.MK_UncinatefasciculusL",0.00125243054510259,0.24913543405538,"0.80325602098348483843681439533568","31441.850429356547030932225876629","-4.4975080974058693083302795316324"
"329","DKI.DKI.MK_TapetumL",0.115118643392967,23.1642920821334,"1.0434878389161177842860530108165e-118","4.0845244478693598430308973002382e-114","113.38885850013245272728490339060"
"330","DKI.DKI.MK_CINGL",0.00969088618803612,1.9151334569789,"0.055475486020316971317446129101004","2171.4769492932672082787938314022","-3.3367552235910081032202937293597"
"331","DKI.DKI.RK_ATRL",-0.140373115353704,-27.5690603800141,"2.6152730737661402342261018363747e-167","1.0236963392642802718831230418119e-162","161.98982884974649809615852680778"
"332","DKI.DKI.RK_CSTL",-0.0949767902668593,-18.8850509515379,"1.5139181619396953402573242806651e-79","5.9259298612805494703692444318047e-75","74.227243493092061245854167758321"
"333","DKI.DKI.RK_CGL",-0.136203367314392,-27.2035098038103,"5.9027197573197519289239875345599e-163","2.3105015946076704975387164406539e-158","157.63629372741401756107280305648"
"334","DKI.DKI.RK_IFOFL",-0.145762495548429,-29.4763784241749,"5.7821873820245993666439055076242e-191","2.2633216069458889300854239328494e-186","185.64525373053572299073477045007"
"335","DKI.DKI.RK_ILFL",-0.0856413116985132,-17.2052573240607,"2.4249718621280643430926160879391e-66","9.4920673599278822581674271530184e-62","61.022639188497136401226487318836"
"336","DKI.DKI.RK_SLFL",-0.0557522630250848,-10.9227241029545,"8.9762473162089844247379100262748e-28","3.5135724869836827733751601215838e-23","22.454251082294034720723338138161"
"337","DKI.DKI.RK_UFL",-0.0136540738435663,-2.72128437478463,"0.0065028793566424527442538682170126","254.54220665705552776832916361851","-2.4057598047414606163853377520600"
"338","DKI.DKI.RK_SLFTL",0.0255850668327156,5.12209761638323,"3.0215538848723558480567048115046e-7","0.011827268371555862496048359643677","1.9271155485374967554060891224015"
"339","DKI.DKI.RK_CorticospinaltractL",0.0251731714082046,5.04486836917982,"4.5383369171318352902114780296428e-7","0.017764412194729142876474788451421","1.7504491582736681902463392104552"
"340","DKI.DKI.RK_MediallemniscusL",0.00929735403036804,1.85878326592628,"0.063057865352489212250364417272601","2468.2740234924852351160143853022","-3.3923933726563761260759998699991"
"341","DKI.DKI.RK_InferiorcerebellarpeduncleL",0.0162732452516286,3.21210378656699,"0.0013176676370063004815077232344653","51.577464315337619747656810566697","-1.7124599872605061234695888291374"
"342","DKI.DKI.RK_SuperiorcerebellarpeduncleL",-0.0388946001465136,-7.73652144996449,"1.0217375207795548897332411929182e-14","3.9993871775874117048828260014392e-10","9.3980065501174723490400085930780"
"343","DKI.DKI.RK_CerebralpeduncleL",-0.126988545444911,-25.3969341659971,"2.7264119978757041871125159106041e-142","1.0671994483284868899614521028875e-137","136.97175440792898417314871016861"
"344","DKI.DKI.RK_AnteriorlimbofinternalcapsuleL",-0.0054438454259362,-1.03371417182661,"0.30126980585691970693984362533129","11792.604010657408088746299026338","-4.0716097154079125037246513442895"
"345","DKI.DKI.RK_PosteriorlimbofinternalcapsuleL",-0.056391537424668,-11.1053338947588,"1.1817483415676115332187720429326e-28","4.6257175333981018244782394076531e-24","23.334820890681687068967250916913"
"346","DKI.DKI.RK_RetrolenticularpartofinternalcapsuleL",-0.0568097181652531,-11.2166316855729,"3.3789643931529016000676695578289e-29","1.3226280324118402733144878950205e-24","23.878562276889286833035940872147"
"347","DKI.DKI.RK_AnteriorcoronaradiataL",-0.0552546423216066,-10.9919148686374,"4.1796313317434788523772800526882e-28","1.6360330921843499271860387310229e-23","22.786207916063407929492935831290"
"348","DKI.DKI.RK_SuperiorcoronaradiataL",-0.0464294109566311,-8.99248680785051,"2.4169852994012657213078297237717e-19","9.4608055574463744129152378877541e-15","14.024071883232549372497602840034"
"349","DKI.DKI.RK_PosteriorcoronaradiataL",-0.0105139933321125,-2.10498337046087,"0.035292755643569637148752582529279","1381.4643341562463069136223379439","-3.1403396770345916050475926602266"
"350","DKI.DKI.RK_PosteriorthalamicradiationL",-0.0955858698904757,-19.0009257777626,"1.6756267714661458807527672755217e-80","6.5589058715499348210305569465751e-76","75.183168601718758866042579062355"
"351","DKI.DKI.RK_SagittalstratumL",-0.0772720099378405,-15.4389292245703,"8.9575026772821483221311130458379e-54","3.5062352729685513177317815795325e-49","48.455158945537210804584668933429"
"352","DKI.DKI.RK_ExternalcapsuleL",-0.0122866578023362,-2.44789908037708,"0.014369189672198208566391264073995","562.45319133885447791425324964857","-2.7500863852916313254544889936197"
"353","DKI.DKI.RK_CingulumcingulategyrusL",-0.0433041862691794,-8.62065379327284,"6.6572904812715933155515024289892e-18","2.6058632130841397715063245957799e-13","12.584048385001750093765084200425"
"354","DKI.DKI.RK_CingulumhippocampusL",-0.0333204860345154,-6.65393573447636,"2.8535731354212616509881488928588e-11","1.1169741323979444480462911211319e-6","5.9519568844375831447071081199219"
"355","DKI.DKI.RK_Fornix_StriaterminalisL",-0.0891479330242808,-17.598907459023,"2.5112190520170218253914567829772e-69","9.8296647353102285311297792856077e-65","64.007461294587782948328017742301"
"356","DKI.DKI.RK_SuperiorlongitudinalfasciculusL",-0.053604854095258,-10.6871663775861,"1.1688768419040495086095740929444e-26","4.5753346222650209915504558720137e-22","21.339577137818548977951675725470"
"357","DKI.DKI.RK_SuperiorfrontooccipitalfasciculusL",-0.154646715300068,-31.1248114729472,"1.1121208273917707007275003837167e-212","4.3531745546596080538576547519820e-208","207.36119391804693167504912121369"
"358","DKI.DKI.RK_UncinatefasciculusL",0.0208104319542649,4.15086688286029,"3.3121837351334970375840227540594e-5","1.2964880794433047454215140266212","-0.11276852800410226194913372120327"
"359","DKI.DKI.RK_TapetumL",0.159845757532362,32.1936394979619,"2.1664313160078949390066406091065e-227","8.4800621002497031597536933362265e-223","222.07160096735448669856380404433"
"360","DKI.DKI.RK_CINGL",-0.0363292825013615,-7.24104622845967,"4.4523659652425350097701837416911e-13","1.7427896097748854788743430220103e-8","7.7587550379208625904888047260743"
"361","DKI.DKI.AK_ATRL",0.0441051554669746,8.78576923976096,"1.5529811069877733532289936720786e-18","6.0788339470822412365442499306161e-14","13.216179719890909590859200757254"
"362","DKI.DKI.AK_CSTL",0.0721811558565384,14.2522242076201,"4.3422759696846757656613978827769e-46","1.6996970828136726349528409732555e-41","40.769628470965596246967887726480"
"363","DKI.DKI.AK_CGL",0.089470302609761,17.8337903059495,"3.8632045915388764633508732817370e-71","1.5121741732660624140494323286712e-66","65.820398183615300581578342529862"
"364","DKI.DKI.AK_IFOFL",0.0985098254838697,19.7534697982686,"7.4891212316762539134715283609344e-87","2.9314667237150360693501603463200e-82","81.532915031306562843758684161555"
"365","DKI.DKI.AK_ILFL",-0.0515653722828475,-9.40557984138401,"5.1744105814800072827931486192491e-21","2.0254195339087192507037221640327e-16","15.693485005836889250742527307982"
"366","DKI.DKI.AK_SLFL",-0.00949335624804152,-1.86844823333113,"0.061699619324826315918073675721734","2415.1081992316764839811578887755","-3.3829365923449392239009021693219"
"367","DKI.DKI.AK_UFL",-0.0989322409918268,-19.4886479286408,"1.3705463736745916431353155190848e-84","5.3647296704744540687245655363546e-80","79.270452157310175163658725472798"
"368","DKI.DKI.AK_SLFTL",0.0834296369408469,15.9856564705897,"1.6086334060540538389446552256929e-57","6.2966737413173829417810639499272e-53","52.200888808844407768744478103950"
"369","DKI.DKI.AK_CorticospinaltractL",0.0580855559897121,11.6256495465157,"3.0526261535868892631616800112369e-31","1.1948894552985160642793764067988e-26","25.922672271430951329131584859160"
"370","DKI.DKI.AK_MediallemniscusL",0.0291880119427473,5.8451156588203,"5.0621642394714420097416535406618e-9","0.00019814829482563065458731754454220","3.7030096606550789108198084053147"
"371","DKI.DKI.AK_InferiorcerebellarpeduncleL",-0.046392440591572,-9.20626536152122,"3.3766899478294995776878416995137e-20","1.3217377462789010196943518764408e-15","14.878854707212334308640148599921"
"372","DKI.DKI.AK_SuperiorcerebellarpeduncleL",-0.0169320272384477,-3.39207916948649,"0.00069364394721660409606369303796440","27.151305025899534132221136585048","-1.4337907087655992226138707604466"
"373","DKI.DKI.AK_CerebralpeduncleL",0.122337508982586,23.7570041746597,"9.3006116529607216234173486561448e-125","3.6405384193184152650542527844731e-120","119.43883438139306131139939678562"
"374","DKI.DKI.AK_AnteriorlimbofinternalcapsuleL",0.141676518405776,28.1197193505004,"5.6236159685259207016795907305009e-174","2.2012519985601011402584421996404e-169","168.65733023671996268297919136515"
"375","DKI.DKI.AK_PosteriorlimbofinternalcapsuleL",0.0402142968507547,8.03541043672905,"9.3266167081839886076665606649907e-16","3.6507175780844586606989218410988e-11","10.437621763057852339173609218684"
"376","DKI.DKI.AK_RetrolenticularpartofinternalcapsuleL",0.0838346261799308,16.7449149385487,"6.1678576030362231904144987901414e-63","2.4142845015564688434239472614252e-58","57.617211553552788104518148263287"
"377","DKI.DKI.AK_AnteriorcoronaradiataL",0.0439922738247635,8.78602105779369,"1.5495056874734330930744902270526e-18","6.0652301124772591562214770957531e-14","13.217152717520691115470313104568"
"378","DKI.DKI.AK_SuperiorcoronaradiataL",-0.0727919141765529,-14.3306349123505,"1.4082720444516282542946120699881e-46","5.5123992635970084757854000255538e-42","41.258659333971033263095860354057"
"379","DKI.DKI.AK_PosteriorcoronaradiataL",0.104886649220677,20.869816924025,"1.0071871895939873038708548766691e-96","3.9424328162277445035416872437440e-92","91.404235698833599209039731658030"
"380","DKI.DKI.AK_PosteriorthalamicradiationL",-0.0210032299999329,-4.14197999083285,"3.4432038845461716610518192767409e-5","1.3477732965279079732855136194945","-0.12961684743154047693788936501883"
"381","DKI.DKI.AK_SagittalstratumL",-0.0137154909235442,-2.64565452541223,"0.0081533038481226451857799580822932","319.14477252706470050698489921533","-2.5039877352416409745478809995603"
"382","DKI.DKI.AK_ExternalcapsuleL",0.0482834159788945,9.67287376381669,"3.9317930523692441749483606544234e-22","1.5390217544888932474000368109600e-17","16.812755241255130347990792530806"
"383","DKI.DKI.AK_CingulumcingulategyrusL",-0.00356124022573956,-0.706202809103027,"0.48006202371043168892170739125806","18791.067794097427599462392416018","-4.2739514593931410948079643918864"
"384","DKI.DKI.AK_CingulumhippocampusL",0.0167776975145176,3.30819315992824,"0.00093900019955994120759603316269758","36.755284811374778688931526087488","-1.5653197923836538297831081219224"
"385","DKI.DKI.AK_Fornix_StriaterminalisL",0.0513201229360587,10.1507701632806,"3.2875862069213135313824507773228e-24","1.2868598689752097555890327077680e-19","18.890468742485065750929071402032"
"386","DKI.DKI.AK_SuperiorlongitudinalfasciculusL",0.018150442061115,3.62357741024484,"0.00029055619002238371570935887643084","11.373240946046165784011434500133","-1.0558842399224836368661511719872"
"387","DKI.DKI.AK_SuperiorfrontooccipitalfasciculusL",-0.181408780530862,-36.7268901138737,"2.7191876554766815158290052092070e-295","1.0643716239832374457409475090403e-290","289.97290671220385907979072147760"
"388","DKI.DKI.AK_UncinatefasciculusL",-0.0230125436692359,-4.5606223334392,"5.1002238796366111669544099126283e-6","0.19963806332061587090809646721001","0.69975665185565181085604198692359"
"389","DKI.DKI.AK_TapetumL",-0.0166310889541159,-3.28451624378915,"0.0010215760913000936184017611412846","39.987552941759564505100136353309","-1.6019248280793174705704824106615"
"390","DKI.DKI.AK_CINGL",0.043493967170639,8.44363880697276,"3.0760870070220839714808396333046e-17","1.2040727371586543289567450576642e-12","11.919347276871824691873081813377"
"391","DTI.DTI.FA_ATRL",-0.0915838851461109,-18.1048572005944,"2.9176695725734579612210590726621e-73","1.1420634007924286497607591528115e-68","67.942309785888766034486944401332"
"392","DTI.DTI.FA_CSTL",0.0161630951224678,3.21488225110117,"0.0013049803980140793960109113732559","51.080847719465109798055103883339","-1.7082580960469563265559937791399"
"393","DTI.DTI.FA_CGL",-0.175499190698749,-35.5069936486154,"3.8338673164923380137599677412440e-276","1.5006906836945958687260641729557e-271","270.82370881355811342220488482064"
"394","DTI.DTI.FA_IFOFL",-0.129263493739443,-25.6760617843133,"2.1638791276356069224726260051561e-145","8.4700720693040561766345999719862e-141","140.07211289437201945820097984802"
"395","DTI.DTI.FA_ILFL",-0.0511117216583064,-10.0170161588863,"1.2831846568938674034642779982710e-23","5.0227697024796651773802233686310e-19","18.299056734091130744449870268581"
"396","DTI.DTI.FA_SLFL",0.0299964788684152,5.87771419301743,"4.1597029826745360081161054444820e-9","0.00016282325385082936296568871541335","3.7882835705898736633184688851281"
"397","DTI.DTI.FA_UFL",-0.0845468267709935,-16.6767138501657,"1.9357884788181578998882343279842e-62","7.5772568426379154675325156300258e-58","57.120487991429488789137148045468"
"398","DTI.DTI.FA_SLFTL",-0.121868069865786,-24.5049376835681,"1.3085536260900421744489788154338e-132","5.1220714586042520834456377772527e-128","127.29055436693337782346485225216"
"399","DTI.DTI.FA_CorticospinaltractL",-0.00628437951127982,-1.25625932145088,"0.20902196525167299506775433517944","8181.7467858462360459371079419278","-3.9128460345351969530390736686674"
"400","DTI.DTI.FA_MediallemniscusL",0.00775287424272064,1.54715521796239,"0.12182582156510328840930675874794","4768.6281335228380182054944576719","-3.6783934566641270440669929941938"
"401","DTI.DTI.FA_InferiorcerebellarpeduncleL",0.0224669988084813,4.47895120160798,"7.5010677469464631506205911205138e-6","0.29361429481872540710474179823039","0.53222280430853704784204979749424"
"402","DTI.DTI.FA_SuperiorcerebellarpeduncleL",0.0214293450323071,4.26390315832098,"2.0088653689065329398323546761294e-5","0.78633017135108418863857859087709","0.10439506021075670587543541789006"
"403","DTI.DTI.FA_CerebralpeduncleL",-0.0491968546433965,-9.61673556586193,"6.7953543691946151567148427287436e-22","2.6599055607338482107928908893123e-17","16.575133782609632227235750444280"
"404","DTI.DTI.FA_AnteriorlimbofinternalcapsuleL",0.0176974863671607,3.52298965709288,"0.00042670801214493630391855187549611","16.702631719389241744283876062548","-1.2227849053488541327636150841508"
"405","DTI.DTI.FA_PosteriorlimbofinternalcapsuleL",0.0327273208346271,6.4839914586235,"8.9327280880683100131151087401217e-11","3.4965377555125785884336470141452e-6","5.4563617778992899553153286264270"
"406","DTI.DTI.FA_RetrolenticularpartofinternalcapsuleL",-0.00606908837646906,-1.19036787189688,"0.23390183495560648142488845050434","9155.6195256673045024144086180936","-3.9616877366743607084965391587721"
"407","DTI.DTI.FA_AnteriorcoronaradiataL",-0.105072365575599,-21.0297461382442,"3.5052084871626556455243722693101e-98","1.3720437581300782993276050373761e-93","92.862632037600560511726070168597"
"408","DTI.DTI.FA_SuperiorcoronaradiataL",-0.0167705723357038,-3.34120279005179,"0.00083416272013130948848191366535912","32.651631354099847307647546603141","-1.5139048845508910146770712724399"
"409","DTI.DTI.FA_PosteriorcoronaradiataL",-0.0455264251794677,-9.11606398774073,"7.7902264437037797883187933574450e-20","3.0493283368589705225416252839037e-15","14.515795810397223920606332038031"
"410","DTI.DTI.FA_PosteriorthalamicradiationL",-0.0229653442606849,-4.58861707755067,"4.4619203890031387059151103018048e-6","0.17465294978674985836563516254355","0.75782407498316308651793040446907"
"411","DTI.DTI.FA_SagittalstratumL",-0.000528070658192568,-0.10461097066737,"0.91668450914064691873628398590324","35881.781741292342340094364060227","-4.5548740001802834874936166228405"
"412","DTI.DTI.FA_ExternalcapsuleL",0.0447287023525774,8.96233906209756,"3.1786270915716516344877610672422e-19","1.2442100024538915992875443145510e-14","13.905106311598823093561335819162"
"413","DTI.DTI.FA_CingulumcingulategyrusL",0.00176054543290521,0.352418280811698,"0.72452459419118581502122007817493","28360.066190425586357375617519991","-4.4527072401253815853680231960509"
"414","DTI.DTI.FA_CingulumhippocampusL",-0.0538042000557234,-10.7280804773537,"7.5140795512200322139874556410987e-27","2.9412361587340572095211097615956e-22","21.531470103572680694862893928066"
"415","DTI.DTI.FA_Fornix_StriaterminalisL",0.0772093380091193,15.2423560793583,"1.8507427590301634853209003158633e-52","7.2443623816717689305916001063871e-48","47.139999833285637826451691678458"
"416","DTI.DTI.FA_SuperiorlongitudinalfasciculusL",0.00698609307078306,1.39492456688093,"0.16303858797136016462577198987943","6381.8194489629509239465929998494","-3.8049445132031071582646138667837"
"417","DTI.DTI.FA_SuperiorfrontooccipitalfasciculusL",-0.0495275161484302,-9.91874078110414,"3.4508209248683367409406408860904e-23","1.3507548346212130505063950620421e-18","17.869423469359333065193154635013"
"418","DTI.DTI.FA_UncinatefasciculusL",-0.0402720622175057,-8.00821633761364,"1.1638404184731888640462723152739e-15","4.5556205500296031705363237236755e-11","10.341452456649816069680795279749"
"419","DTI.DTI.FA_TapetumL",0.14674786295317,29.3289622875329,"4.4328473164049068468787724944776e-189","1.7351494250603726870737579175142e-184","183.76066311932564131948369984875"
"420","DTI.DTI.FA_CINGL",-0.0238838756679652,-4.74373393606588,"2.0981438803963793571506417315782e-6","0.082127645910355477176947569299204","1.0855106255203646773199948715490"
"421","DTI.DTI.MD_ATRL",0.0249346962215729,4.92541319665352,"8.4182275127400036396632336839850e-7","0.032951467953118196246733795609225","1.4821252332782200402401588685383"
"422","DTI.DTI.MD_CSTL",-0.0658109351394701,-12.6239191061138,"1.5586692170625362531579341448185e-36","6.1010989163478856557361016230664e-32","31.214591933788826737084508591908"
"423","DTI.DTI.MD_CGL",0.193276930461135,39.1106128184603,"1.4198704688381621336966248043664e-334","5.5577989761732180399286984717352e-330","329.25509716556828240692823799398"
"424","DTI.DTI.MD_IFOFL",-0.051255268035926,-9.65028353414006,"4.9020005414143362272664607760869e-22","1.9187900719258136294389107415848e-17","16.716972537297546413293531759488"
"425","DTI.DTI.MD_ILFL",0.10460624058004,19.8002899150533,"2.9598546918188624701511486381029e-87","1.1585759220186573366912641114125e-82","81.936075501422229914366761890093"
"426","DTI.DTI.MD_SLFL",-0.0837896456745849,-15.9964755722657,"1.3521618102855500323882600143002e-57","5.2927669740007284917773661739733e-53","52.276317226381566437314552195374"
"427","DTI.DTI.MD_UFL",0.159066642725767,31.6121916275458,"2.5104781394762555418675515914585e-219","9.8267645813519070675321571944401e-215","214.00758944816538522563732389065"
"428","DTI.DTI.MD_SLFTL",0.126900463905997,24.7129134819426,"7.7694016813421020424378913288696e-135","3.0411769001277390024714638028604e-130","129.51695831694404918389096525047"
"429","DTI.DTI.MD_CorticospinaltractL",0.0232538794347,4.65830444903201,"3.1882446358574821541053749772709e-6","0.12479745978136942395814669273527","0.90379425451065980062438178116972"
"430","DTI.DTI.MD_MediallemniscusL",0.031353839356917,6.28129899775125,"3.3575569505254175888594598596701e-10","1.3142485171441642068072583728711e-5","4.8813225043201669973593836730554"
"431","DTI.DTI.MD_InferiorcerebellarpeduncleL",0.0879182915367613,17.5406654220855,"7.0101719322850811904052618807019e-69","2.7439915994543493303603316579629e-64","63.561617222526585333749701590630"
"432","DTI.DTI.MD_SuperiorcerebellarpeduncleL",-0.0184765763686026,-3.68519414886065,"0.00022852836810080770328240199493813","8.9452859125699159295830612878601","-0.95159422620769724181348499970489"
"433","DTI.DTI.MD_CerebralpeduncleL",0.00280064890631664,0.539937775364764,"0.58923994550105686914944310140754","23064.619186747869029116651318385","-4.3629462884929808659670589153810"
"434","DTI.DTI.MD_AnteriorlimbofinternalcapsuleL",-0.0107680032108105,-2.11515811958906,"0.034416473063279771207496678667068","1347.1640051159600843750424930649","-3.1294204703934348468435933532179"
"435","DTI.DTI.MD_PosteriorlimbofinternalcapsuleL",-0.0844986470544141,-16.4496957404935,"8.4290603809614114368499038879326e-61","3.2993871049197252787261578788521e-56","55.481566727295558310909290730763"
"436","DTI.DTI.MD_RetrolenticularpartofinternalcapsuleL",-0.0926680842867096,-17.9268120067705,"7.2838216802954046991261251978704e-72","2.8511063203180302613789391862026e-67","66.544986587156873596964676624998"
"437","DTI.DTI.MD_AnteriorcoronaradiataL",0.0292896426426652,5.79999491036735,"6.6316932362350427586612166708366e-9","0.00025958436834594827870227600414647","3.5857214634336707651594369257329"
"438","DTI.DTI.MD_SuperiorcoronaradiataL",0.0526602002762518,10.3847998461489,"2.9077859288804915919582629319638e-25","1.1381946461416908238402228594590e-20","19.943783461564268310993250127679"
"439","DTI.DTI.MD_PosteriorcoronaradiataL",-0.0877162788435372,-17.4276245745739,"5.0917594345040691288814313570157e-68","1.9930673954479277791180586760772e-63","62.700478015410770702233893216786"
"440","DTI.DTI.MD_PosteriorthalamicradiationL",0.131028881946189,25.6497314814459,"4.2573089490717211178024288188729e-145","1.6664384419351437971414047125718e-140","139.77821072450069643198034837213"
"441","DTI.DTI.MD_SagittalstratumL",0.00178307800891881,0.340482003685442,"0.73349357308413915187129744044627","28711.138931232458821698195711391","-4.4580504207005714557072697287221"
