"","metrics_list..df..","SS","F.stat","p","p_adj","AICf","BICf"
"BRIA.BRIA.Dax_intra_SagittalstratumR","BRIA.BRIA.Dax_intra_SagittalstratumR",94.3799711137035,93.7116479960391,4.11314890652498e-22,3.45504508148098e-19,53248.0196813833,53295.0418444983
"BRIA.BRIA.Dax_intra_ExternalcapsuleR","BRIA.BRIA.Dax_intra_ExternalcapsuleR",29.3883052060446,29.0798978930188,7.02962065936541e-08,5.90488135386694e-05,53312.4573086493,53359.4794717644
"BRIA.BRIA.Dax_intra_CingulumcingulategyrusR","BRIA.BRIA.Dax_intra_CingulumcingulategyrusR",16.0748461173607,15.894960891817,6.72109977653105e-05,0.0564572381228608,53325.6299369394,53372.6521000545
"BRIA.BRIA.Dax_intra_CingulumhippocampusR","BRIA.BRIA.Dax_intra_CingulumhippocampusR",103.808014784474,103.124529483751,3.63593883421114e-24,3.05418862073736e-21,53238.6535543048,53285.6757174198
"BRIA.BRIA.Dax_intra_Fornix_StriaterminalisR","BRIA.BRIA.Dax_intra_Fornix_StriaterminalisR",26.6246825806775,26.3414271066587,2.88948561624552e-07,0.000242716791764624,53315.1924601554,53362.2146232704
"BRIA.BRIA.Dax_intra_SuperiorlongitudinalfasciculusR","BRIA.BRIA.Dax_intra_SuperiorlongitudinalfasciculusR",0.0337735312532459,0.0333673003347923,0.855061144599956,718.251361463963,53341.4890195147,53388.5111826297
"BRIA.BRIA.Dax_intra_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.Dax_intra_SuperiorfrontooccipitalfasciculusR",232.80675473576,232.868987434909,2.91389745772965e-52,2.4476738644929e-49,53110.0288914068,53157.0510545218
"BRIA.BRIA.Dax_intra_UncinatefasciculusR","BRIA.BRIA.Dax_intra_UncinatefasciculusR",4.94760550167848,4.8893640027968,0.0270346848230153,22.7091352513329,53336.6323639588,53383.6545270738
"BRIA.BRIA.Dax_intra_TapetumR","BRIA.BRIA.Dax_intra_TapetumR",13.8528014101321,13.6961734546751,0.000215508009954479,0.181026728361762,53327.8275740584,53374.8497371734
"BRIA.BRIA.Dax_intra_CINGR","BRIA.BRIA.Dax_intra_CINGR",149.367079784381,148.743454282262,4.3959339818194e-34,3.6925845447283e-31,53193.3275140654,53240.3496771804
"BRIA.BRIA.Dax_extra_ATRR","BRIA.BRIA.Dax_extra_ATRR",37.5094990380094,37.1318151509454,1.12568133674708e-09,9.45572322867549e-07,53304.4174660065,53351.4396291215
"BRIA.BRIA.Dax_extra_CSTR","BRIA.BRIA.Dax_extra_CSTR",34.0395119823152,33.6905817371054,6.5657365439214e-09,5.51521869689397e-06,53307.8531163241,53354.8752794391
"BRIA.BRIA.Dax_extra_CGR","BRIA.BRIA.Dax_extra_CGR",41.7322240159519,41.3212539555725,1.32277522160038e-10,1.11113118614432e-07,53300.235675373,53347.257838488
"BRIA.BRIA.Dax_extra_IFOFR","BRIA.BRIA.Dax_extra_IFOFR",3.52656194396332,3.48478690635859,0.0619509646464512,52.038810303019,53338.0370020725,53385.0591651875
"BRIA.BRIA.Dax_extra_ILFR","BRIA.BRIA.Dax_extra_ILFR",3.04282214863269,3.00670058793466,0.0829373909435025,69.6674083925421,53338.5151332111,53385.5372963261
"BRIA.BRIA.Dax_extra_SLFR","BRIA.BRIA.Dax_extra_SLFR",2.64549393561538,2.61403423078061,0.105938853744174,88.9886371451062,53338.9078455176,53385.9300086326
"BRIA.BRIA.Dax_extra_UFR","BRIA.BRIA.Dax_extra_UFR",49.3527259555231,48.8864270160377,2.80369190552624e-12,2.35510120064204e-09,53292.6866796024,53339.7088427174
"BRIA.BRIA.Dax_extra_SLTFR","BRIA.BRIA.Dax_extra_SLTFR",363.833153253225,366.49782408317,6.43296331001121e-81,5.40368918040941e-78,52978.4711030835,53025.4932661985
"BRIA.BRIA.Dax_extra_CorticospinaltractR","BRIA.BRIA.Dax_extra_CorticospinaltractR",6.15481245865158,6.08274800933442,0.0136597241185823,11.4741682596091,53335.4390109466,53382.4611740617
"BRIA.BRIA.Dax_extra_MediallemniscusR","BRIA.BRIA.Dax_extra_MediallemniscusR",0.0386353925059666,0.0381706925051344,0.845102906792202,709.88644170545,53341.484214848,53388.506377963
"BRIA.BRIA.Dax_extra_InferiorcerebellarpeduncleR","BRIA.BRIA.Dax_extra_InferiorcerebellarpeduncleR",197.174963476333,196.852659890118,1.70711824543492e-44,1.43397932616533e-41,53145.6458177521,53192.6679808671
"BRIA.BRIA.Dax_extra_SuperiorcerebellarpeduncleR","BRIA.BRIA.Dax_extra_SuperiorcerebellarpeduncleR",25.7461885915145,25.4710959770878,4.53270397315239e-07,0.000380747133744801,53316.0618200836,53363.0839831986
"BRIA.BRIA.Dax_extra_CerebralpeduncleR","BRIA.BRIA.Dax_extra_CerebralpeduncleR",2.40575803356114,2.37711912392195,0.123141331175821,103.43871818769,53339.1447923342,53386.1669554492
"BRIA.BRIA.Dax_extra_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.Dax_extra_AnteriorlimbofinternalcapsuleR",112.93149642237,112.242315755324,3.75042059498883e-26,3.15035329979062e-23,53229.585523994,53276.607687109
"BRIA.BRIA.Dax_extra_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.Dax_extra_.PosteriorlimbofinternalcapsuleR",72.2938332438171,71.697865803031,2.69101119830779e-17,2.26044940657854e-14,53269.9424378549,53316.9646009699
"BRIA.BRIA.Dax_extra_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.Dax_extra_RetrolenticularpartofinternalcapsuleR",59.123063975665,58.5947626649676,2.03122158670581e-14,1.70622613283288e-11,53283.0035634036,53330.0257265187
"BRIA.BRIA.Dax_extra_AnteriorcoronaradiataR","BRIA.BRIA.Dax_extra_AnteriorcoronaradiataR",9.50667298618646,9.3970266643324,0.00217647267100554,1.82823704364465,53332.1252174503,53379.1473805653
"BRIA.BRIA.Dax_extra_SuperiorcoronaradiataR","BRIA.BRIA.Dax_extra_SuperiorcoronaradiataR",164.399170910576,163.843878381279,2.34768454426438e-37,1.97205501718208e-34,53178.3481897742,53225.3703528892
"BRIA.BRIA.Dax_extra_PosteriorcoronaradiataR","BRIA.BRIA.Dax_extra_PosteriorcoronaradiataR",267.436104709162,268.003787508132,8.05289878256927e-60,6.76443497735819e-57,53075.3489134105,53122.3710765255
"BRIA.BRIA.Dax_extra_PosteriorthalamicradiationR","BRIA.BRIA.Dax_extra_PosteriorthalamicradiationR",16.6899770847413,16.5037448015317,4.8752072276383e-05,0.0409517407121617,53325.0215171372,53372.0436802522
"BRIA.BRIA.Dax_extra_SagittalstratumR","BRIA.BRIA.Dax_extra_SagittalstratumR",6.58455983880049,6.50761136468979,0.0107492584987389,9.02937713894071,53335.0141769936,53382.0363401086
"BRIA.BRIA.Dax_extra_ExternalcapsuleR","BRIA.BRIA.Dax_extra_ExternalcapsuleR",0.545303337410587,0.538758935526853,0.462956717544982,388.883642737784,53340.9835005424,53388.0056636574
"BRIA.BRIA.Dax_extra_CingulumcingulategyrusR","BRIA.BRIA.Dax_extra_CingulumcingulategyrusR",85.052485170283,84.4084274705673,4.43490582279945e-20,3.72532089115154e-17,53257.2813005141,53304.3034636291
"BRIA.BRIA.Dax_extra_CingulumhippocampusR","BRIA.BRIA.Dax_extra_CingulumhippocampusR",79.7943542753565,79.1680320874617,6.21448121856951e-19,5.22016422359839e-16,53262.5002811463,53309.5224442613
"BRIA.BRIA.Dax_extra_Fornix_StriaterminalisR","BRIA.BRIA.Dax_extra_Fornix_StriaterminalisR",139.295864751519,138.639968292739,6.84267817964684e-32,5.74784967090335e-29,53203.3566729902,53250.3788361052
"BRIA.BRIA.Dax_extra_SuperiorlongitudinalfasciculusR","BRIA.BRIA.Dax_extra_SuperiorlongitudinalfasciculusR",25.5956472732287,25.3219615859174,4.89650384896879e-07,0.000411306323313379,53316.210792109,53363.232955224
"BRIA.BRIA.Dax_extra_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.Dax_extra_SuperiorfrontooccipitalfasciculusR",279.817541747307,280.597597424657,1.58854846498177e-62,1.33438071058469e-59,53062.933761207,53109.955924322
"BRIA.BRIA.Dax_extra_UncinatefasciculusR","BRIA.BRIA.Dax_extra_UncinatefasciculusR",2.51289457667372,2.48299432904198,0.115099879012034,96.6838983701087,53339.0389025875,53386.0610657025
"BRIA.BRIA.Dax_extra_TapetumR","BRIA.BRIA.Dax_extra_TapetumR",32.1992285324377,31.8660602296109,1.67572989338976e-08,1.4076131104474e-05,53309.6749335996,53356.6970967146
"BRIA.BRIA.Dax_extra_CINGR","BRIA.BRIA.Dax_extra_CINGR",43.044705160788,42.623770778544,6.8052728217148e-11,5.71642917024043e-08,53298.9357268067,53345.9578899217
"DKI.DKI.MK_ATRR","DKI.DKI.MK_ATRR",63.7204016497381,63.1664033698774,2.00675420712363e-15,1.68567353398385e-12,53278.4455330957,53325.4676962107
"DKI.DKI.MK_CSTR","DKI.DKI.MK_CSTR",64.5139277209928,63.9557194046826,1.34607131617323e-15,1.13069990558551e-12,53277.6586793345,53324.6808424495
"DKI.DKI.MK_CGR","DKI.DKI.MK_CGR",53.9100967285485,53.4136266436034,2.8109328120054e-13,2.36118356208454e-10,53288.1706168779,53335.192779993
"DKI.DKI.MK_IFOFR","DKI.DKI.MK_IFOFR",59.6442603032847,59.1129338359362,1.56222971473857e-14,1.3122729603804e-11,53282.4868791108,53329.5090422258
"DKI.DKI.MK_ILFR","DKI.DKI.MK_ILFR",2.2354198647954,2.20878884418828,0.137243219932026,115.284304742902,53339.313146967,53386.335310082
"DKI.DKI.MK_SLFR","DKI.DKI.MK_SLFR",62.5014412105047,61.9540393834641,3.7063604498935e-15,3.11334277791054e-12,53279.6541795471,53326.6763426621
"DKI.DKI.MK_UFR","DKI.DKI.MK_UFR",40.1950931713509,39.7960230071215,2.88242516912153e-10,2.42123714206209e-07,53301.7580137137,53348.7801768287
"DKI.DKI.MK_SLTFR","DKI.DKI.MK_SLTFR",15.1273575102423,14.957326121767,0.000110342446128762,0.0926876547481603,53326.5670496155,53373.5892127305
"DKI.DKI.MK_CorticospinaltractR","DKI.DKI.MK_CorticospinaltractR",7.20608151940905,7.12210365413691,0.00762049807507895,6.40121838306631,53334.399744291,53381.421907406
"DKI.DKI.MK_MediallemniscusR","DKI.DKI.MK_MediallemniscusR",2.731186800047,2.69872026611642,0.100445633942375,84.3743325115948,53338.8231488754,53385.8453119904
"DKI.DKI.MK_InferiorcerebellarpeduncleR","DKI.DKI.MK_InferiorcerebellarpeduncleR",10.7432254090854,10.6200109888325,0.00112070010393801,0.941388087307931,53330.902560351,53377.924723466
"DKI.DKI.MK_SuperiorcerebellarpeduncleR","DKI.DKI.MK_SuperiorcerebellarpeduncleR",9.90351600266149,9.78949789904544,0.00175780928687632,1.47655980097611,53331.7328425221,53378.7550056371
"DKI.DKI.MK_CerebralpeduncleR","DKI.DKI.MK_CerebralpeduncleR",49.1273999046789,48.6626493692811,3.14161615634951e-12,2.63895757133359e-09,53292.909935025,53339.93209814
"DKI.DKI.MK_AnteriorlimbofinternalcapsuleR","DKI.DKI.MK_AnteriorlimbofinternalcapsuleR",0.472480837415787,0.466808612082086,0.494467492175672,415.352693427565,53341.0554681607,53388.0776312757
"DKI.DKI.MK_.PosteriorlimbofinternalcapsuleR","DKI.DKI.MK_.PosteriorlimbofinternalcapsuleR",37.7547840172811,37.375115424735,9.93895334949429e-10,8.3487208135752e-07,53304.1745843378,53351.1967474528
"DKI.DKI.MK_RetrolenticularpartofinternalcapsuleR","DKI.DKI.MK_RetrolenticularpartofinternalcapsuleR",4.19615483335292,4.14659456332033,0.0417323992000252,35.0552153280212,53337.3751525305,53384.3973156456
"DKI.DKI.MK_AnteriorcoronaradiataR","DKI.DKI.MK_AnteriorcoronaradiataR",49.1527492989371,48.6878243000649,3.10165024894637e-12,2.60538620911495e-09,53292.8848187114,53339.9069818264
"DKI.DKI.MK_SuperiorcoronaradiataR","DKI.DKI.MK_SuperiorcoronaradiataR",156.262795694482,155.667515739572,1.3866567128457e-35,1.16479163879039e-32,53186.4574925458,53233.4796556609
"DKI.DKI.MK_PosteriorcoronaradiataR","DKI.DKI.MK_PosteriorcoronaradiataR",313.627528996149,315.072809197419,6.41957421305496e-70,5.39244233896616e-67,53028.9896940807,53076.0118571958
"DKI.DKI.MK_PosteriorthalamicradiationR","DKI.DKI.MK_PosteriorthalamicradiationR",175.166120012149,174.674644828879,1.06228130430429e-39,8.92316295615606e-37,53167.61166126,53214.6338243751
"DKI.DKI.MK_SagittalstratumR","DKI.DKI.MK_SagittalstratumR",10.3935956655841,10.2742013608632,0.00135129712457777,1.13508958464533,53331.248269353,53378.2704324681
"DKI.DKI.MK_ExternalcapsuleR","DKI.DKI.MK_ExternalcapsuleR",8.45562773717756,8.35763966316158,0.00384511027792464,3.2298926334567,53333.1643891469,53380.1865522619
"DKI.DKI.MK_CingulumcingulategyrusR","DKI.DKI.MK_CingulumcingulategyrusR",34.1361914033732,33.7864429253278,6.25059193982067e-09,5.25049722944936e-06,53307.7574021212,53354.7795652362
"DKI.DKI.MK_CingulumhippocampusR","DKI.DKI.MK_CingulumhippocampusR",35.3323787192348,34.9725876033012,3.40196573504196e-09,2.85765121743525e-06,53306.5731166783,53353.5952797933
"DKI.DKI.MK_Fornix_StriaterminalisR","DKI.DKI.MK_Fornix_StriaterminalisR",1.4840892536522,1.46635080515816,0.225937634356464,189.787612859429,53340.05571049,53387.077873605
"DKI.DKI.MK_SuperiorlongitudinalfasciculusR","DKI.DKI.MK_SuperiorlongitudinalfasciculusR",10.597610903329,10.47598594005,0.00121146660718596,1.01763195003621,53331.0465427144,53378.0687058294
"DKI.DKI.MK_SuperiorfrontooccipitalfasciculusR","DKI.DKI.MK_SuperiorfrontooccipitalfasciculusR",308.79919131787,310.141812335856,7.31154133424073e-69,6.14169472076221e-66,53033.8409495124,53080.8631126274
"DKI.DKI.MK_UncinatefasciculusR","DKI.DKI.MK_UncinatefasciculusR",39.4998365833562,39.1062303340397,4.10059149577296e-10,3.44449685644928e-07,53302.4465388616,53349.4687019766
"DKI.DKI.MK_TapetumR","DKI.DKI.MK_TapetumR",693.38521602123,711.080642253329,8.63613710798452e-154,7.254355170707e-151,52643.4354780722,52690.4576411872
"DKI.DKI.MK_CINGR","DKI.DKI.MK_CINGR",0.98723626689025,0.975410816493265,0.323347206266109,271.611653263531,53340.5467496395,53387.5689127545
"DKI.DKI.RK_ATRR","DKI.DKI.RK_ATRR",186.432280503854,186.020898627079,3.73738017252476e-42,3.1393993449208e-39,53156.3707331703,53203.3928962853
"DKI.DKI.RK_CSTR","DKI.DKI.RK_CSTR",10.570931035687,10.4495975370677,0.0012288864688658,1.03226463384727,53331.0729234166,53378.0950865316
"DKI.DKI.RK_CGR","DKI.DKI.RK_CGR",83.8111620439486,83.1710277050149,8.2699819925128e-20,6.94678487371076e-17,53258.5135124186,53305.5356755336
"DKI.DKI.RK_IFOFR","DKI.DKI.RK_IFOFR",220.627889309155,220.543262551701,1.31975394183269e-49,1.10859331113946e-46,53122.2103026563,53169.2324657713
"DKI.DKI.RK_ILFR","DKI.DKI.RK_ILFR",140.443617405923,139.790852029125,3.84949517731367e-32,3.23357594894348e-29,53202.2139845298,53249.2361476448
"DKI.DKI.RK_SLFR","DKI.DKI.RK_SLFR",96.6828331882534,96.0099370839369,1.29567386048644e-22,1.08836604280861e-19,53245.7323754668,53292.7545385818
"DKI.DKI.RK_UFR","DKI.DKI.RK_UFR",1.08074865542949,1.06780835521842,0.301454368650689,253.221669666578,53340.4543324539,53387.4764955689
"DKI.DKI.RK_SLTFR","DKI.DKI.RK_SLTFR",2.36633639422871,2.33816190425644,0.126255338131614,106.054484030556,53339.1837550552,53386.2059181703
"DKI.DKI.RK_CorticospinaltractR","DKI.DKI.RK_CorticospinaltractR",7.53365847218083,7.44599196029793,0.00636372514281342,5.34552911996328,53334.0758955106,53381.0980586256
"DKI.DKI.RK_MediallemniscusR","DKI.DKI.RK_MediallemniscusR",2.08136743899013,2.05655494467844,0.151569181934226,127.31811282475,53339.4654041951,53386.4875673101
"DKI.DKI.RK_InferiorcerebellarpeduncleR","DKI.DKI.RK_InferiorcerebellarpeduncleR",2.19464113070717,2.16849124541429,0.140881198771691,118.34020696822,53339.3534506205,53386.3756137355
"DKI.DKI.RK_SuperiorcerebellarpeduncleR","DKI.DKI.RK_SuperiorcerebellarpeduncleR",3.01685445577823,2.98103707093288,0.0842617840965211,70.7798986410777,53338.5407994795,53385.5629625945
"DKI.DKI.RK_CerebralpeduncleR","DKI.DKI.RK_CerebralpeduncleR",8.06653623655802,7.97289325994349,0.00475331483522121,3.99278446158581,53333.5490704855,53380.5712336005
"DKI.DKI.RK_AnteriorlimbofinternalcapsuleR","DKI.DKI.RK_AnteriorlimbofinternalcapsuleR",0.272525837692228,0.269251268324532,0.603840607920528,507.226110653244,53341.2530744146,53388.2752375296
"DKI.DKI.RK_.PosteriorlimbofinternalcapsuleR","DKI.DKI.RK_.PosteriorlimbofinternalcapsuleR",57.5957538879375,57.0764822355285,4.38462974761098e-14,3.68308898799322e-11,53284.5175693098,53331.5397324248
"DKI.DKI.RK_RetrolenticularpartofinternalcapsuleR","DKI.DKI.RK_RetrolenticularpartofinternalcapsuleR",2.57432787935977,2.54370490678717,0.110751568125069,93.0313172250578,53338.9781839417,53386.0003470567
"DKI.DKI.RK_AnteriorcoronaradiataR","DKI.DKI.RK_AnteriorcoronaradiataR",7.28782633800074,7.20292694395789,0.0072848828859948,6.11930162423563,53334.3189303397,53381.3410934547
"DKI.DKI.RK_SuperiorcoronaradiataR","DKI.DKI.RK_SuperiorcoronaradiataR",12.3328618865162,12.1924399375197,0.000480942339463847,0.403991565149631,53329.3306694952,53376.3528326102
"DKI.DKI.RK_PosteriorcoronaradiataR","DKI.DKI.RK_PosteriorcoronaradiataR",228.107023881803,228.110683185511,3.08704391835908e-51,2.59311689142163e-48,53114.7305442478,53161.7527073628
"DKI.DKI.RK_PosteriorthalamicradiationR","DKI.DKI.RK_PosteriorthalamicradiationR",110.276497714243,109.588062795743,1.41946013891619e-25,1.1923465166896e-22,53232.2248392868,53279.2470024018
"DKI.DKI.RK_SagittalstratumR","DKI.DKI.RK_SagittalstratumR",8.03063231411215,7.93739108411619,0.00484743449055295,4.07184497206448,53333.584567056,53380.6067301711
"DKI.DKI.RK_ExternalcapsuleR","DKI.DKI.RK_ExternalcapsuleR",0.00179572217530222,0.00177412007971897,0.966403243084794,811.778724191227,53341.5206211085,53388.5427842235
"DKI.DKI.RK_CingulumcingulategyrusR","DKI.DKI.RK_CingulumcingulategyrusR",18.5125898264669,18.3077838530706,1.88871368402362e-05,0.0158651949457984,53323.2186732139,53370.2408363289
"DKI.DKI.RK_CingulumhippocampusR","DKI.DKI.RK_CingulumhippocampusR",19.1297656378847,18.9187489993877,1.37126978075615e-05,0.0115186661583517,53322.6081521835,53369.6303152985
"DKI.DKI.RK_Fornix_StriaterminalisR","DKI.DKI.RK_Fornix_StriaterminalisR",44.4980276858769,44.0662708665477,3.26155409482916e-11,2.73970543965649e-08,53297.4961763595,53344.5183394745
"DKI.DKI.RK_SuperiorlongitudinalfasciculusR","DKI.DKI.RK_SuperiorlongitudinalfasciculusR",12.8245661980545,12.6788751327361,0.000370727437804174,0.311411047755506,53328.8444274991,53375.8665906141
"DKI.DKI.RK_SuperiorfrontooccipitalfasciculusR","DKI.DKI.RK_SuperiorfrontooccipitalfasciculusR",440.323616368019,445.382747259673,1.00298681046157e-97,8.42508920787718e-95,52901.2406997734,52948.2628628884
"DKI.DKI.RK_UncinatefasciculusR","DKI.DKI.RK_UncinatefasciculusR",11.4146012270103,11.2840870618153,0.000783303506297493,0.657974945289894,53330.2386954224,53377.2608585374
"DKI.DKI.RK_TapetumR","DKI.DKI.RK_TapetumR",676.182100396771,692.785217182863,5.90061074135089e-150,4.95651302273475e-147,52661.0740228734,52708.0961859884
"DKI.DKI.RK_CINGR","DKI.DKI.RK_CINGR",18.258069443109,18.0558363279409,2.15557951121949e-05,0.0181068678942437,53323.4704433966,53370.4926065116
"DKI.DKI.AK_ATRR","DKI.DKI.AK_ATRR",120.39584085191,119.708576712831,8.89454084934498e-28,7.47141431344978e-25,53222.1632774264,53269.1854405414
"DKI.DKI.AK_CSTR","DKI.DKI.AK_CSTR",15.5637493487848,15.3891678405236,8.7800865645313e-05,0.073752727142063,53326.1354425256,53373.1576056406
"DKI.DKI.AK_CGR","DKI.DKI.AK_CGR",219.964831896013,219.872670047727,1.84104322564251e-49,1.54647630953971e-46,53122.8732711304,53169.8954342454
"DKI.DKI.AK_IFOFR","DKI.DKI.AK_IFOFR",210.668541629657,210.475735591375,1.95736413508623e-47,1.64418587347243e-44,53132.1658422695,53179.1880053845
"DKI.DKI.AK_ILFR","DKI.DKI.AK_ILFR",83.5496162194104,82.910329312539,9.43034407776472e-20,7.92148902532236e-17,53258.7731281676,53305.7952912826
"DKI.DKI.AK_SLFR","DKI.DKI.AK_SLFR",19.3672324486288,19.1538367922295,1.21247974328628e-05,0.0101848298436048,53322.3732405843,53369.3954036993
"DKI.DKI.AK_UFR","DKI.DKI.AK_UFR",136.941585343615,136.27970613517,2.22669846725436e-31,1.87042671249366e-28,53205.7003463621,53252.7225094771
"DKI.DKI.AK_SLTFR","DKI.DKI.AK_SLTFR",136.269584625621,135.606106158626,3.11838376681312e-31,2.61944236412302e-28,53206.3692658714,53253.3914289865
"DKI.DKI.AK_CorticospinaltractR","DKI.DKI.AK_CorticospinaltractR",24.4472133166455,24.1843387904057,8.8283655148941e-07,0.000741582703251104,53317.3472153783,53364.3693784933
"DKI.DKI.AK_MediallemniscusR","DKI.DKI.AK_MediallemniscusR",6.26650223195975,6.19316658724426,0.0128330795104343,10.7797867887649,53335.3285990826,53382.3507621977
"DKI.DKI.AK_InferiorcerebellarpeduncleR","DKI.DKI.AK_InferiorcerebellarpeduncleR",66.3514155237062,65.7837132857664,5.34039079912644e-16,4.48592827126621e-13,53275.8365149095,53322.8586780245
"DKI.DKI.AK_SuperiorcerebellarpeduncleR","DKI.DKI.AK_SuperiorcerebellarpeduncleR",1.98108743704506,1.95746003847263,0.161801801459118,135.913513225659,53339.5645149524,53386.5866780674
"DKI.DKI.AK_CerebralpeduncleR","DKI.DKI.AK_CerebralpeduncleR",17.8597903780319,17.6615969314408,2.65125514713643e-05,0.022270543235946,53323.8644120904,53370.8865752054
"DKI.DKI.AK_AnteriorlimbofinternalcapsuleR","DKI.DKI.AK_AnteriorlimbofinternalcapsuleR",289.407260498039,290.36329686204,1.27353666963325e-64,1.06977080249193e-61,53053.3122659624,53100.3344290774
"DKI.DKI.AK_.PosteriorlimbofinternalcapsuleR","DKI.DKI.AK_.PosteriorlimbofinternalcapsuleR",111.429885723112,110.741034861124,7.96167113909224e-26,6.68780375683749e-23,53231.0783102162,53278.1004733313
"DKI.DKI.AK_RetrolenticularpartofinternalcapsuleR","DKI.DKI.AK_RetrolenticularpartofinternalcapsuleR",118.346374591216,117.657994365123,2.48463444360051e-27,2.08709293262443e-24,53224.2014781711,53271.2236412861
"DKI.DKI.AK_AnteriorcoronaradiataR","DKI.DKI.AK_AnteriorcoronaradiataR",41.297085287013,40.8894587281084,1.64899841334723e-10,1.38515866721167e-07,53300.6666391321,53347.6888022471
"DKI.DKI.AK_SuperiorcoronaradiataR","DKI.DKI.AK_SuperiorcoronaradiataR",183.958402308279,183.52826502975,1.29244547058265e-41,1.08565419528943e-38,53158.8396493208,53205.8618124358
"DKI.DKI.AK_PosteriorcoronaradiataR","DKI.DKI.AK_PosteriorcoronaradiataR",338.601355307146,340.618493643871,2.18437153335509e-75,1.83487208801828e-72,53003.8772348413,53050.8993979563
"DKI.DKI.AK_PosteriorthalamicradiationR","DKI.DKI.AK_PosteriorthalamicradiationR",25.8452397193105,25.5692226892163,4.30824094811699e-07,0.000361892239641827,53315.9638008509,53362.9859639659
"DKI.DKI.AK_SagittalstratumR","DKI.DKI.AK_SagittalstratumR",4.64881884097485,4.59402205136899,0.0320964971609574,26.9610576152042,53336.9277099869,53383.9498731019
"DKI.DKI.AK_ExternalcapsuleR","DKI.DKI.AK_ExternalcapsuleR",67.7363200993204,67.1616976312756,2.66101585415321e-16,2.23525331748869e-13,53274.4630422167,53321.4852053318
"DKI.DKI.AK_CingulumcingulategyrusR","DKI.DKI.AK_CingulumcingulategyrusR",13.5137709598312,13.3607369071402,0.000257650505242754,0.216426424403913,53328.1628578084,53375.1850209235
"DKI.DKI.AK_CingulumhippocampusR","DKI.DKI.AK_CingulumhippocampusR",38.688911969497,38.3017427751918,6.18692342987477e-10,5.1970156810948e-07,53303.2495801401,53350.2717432551
"DKI.DKI.AK_Fornix_StriaterminalisR","DKI.DKI.AK_Fornix_StriaterminalisR",19.4403276719349,19.2262009123474,1.16742199050724e-05,0.00980634472026079,53322.3009312932,53369.3230944082
"DKI.DKI.AK_SuperiorlongitudinalfasciculusR","DKI.DKI.AK_SuperiorlongitudinalfasciculusR",6.75993911718251,6.68100302222548,0.00975207614206438,8.19174395933408,53334.8408001067,53381.8629632217
"DKI.DKI.AK_SuperiorfrontooccipitalfasciculusR","DKI.DKI.AK_SuperiorfrontooccipitalfasciculusR",77.8299215172228,77.2109750957957,1.66681591759276e-18,1.40012537077792e-15,53264.4497140068,53311.4718771218
"DKI.DKI.AK_UncinatefasciculusR","DKI.DKI.AK_UncinatefasciculusR",32.0876549823661,31.7554537227977,1.77375460352984e-08,1.48995386696506e-05,53309.7853818718,53356.8075449868
"DKI.DKI.AK_TapetumR","DKI.DKI.AK_TapetumR",125.248112291138,124.565271785522,7.81451195378294e-29,6.56419004117767e-26,53217.3367928408,53264.3589559558
"DKI.DKI.AK_CINGR","DKI.DKI.AK_CINGR",60.551561652981,60.0150372400636,9.89238721806238e-15,8.3096052631724e-12,53281.5873983023,53328.6095614173
"DTI.DTI.FA_ATRR","DTI.DTI.FA_ATRR",239.812815302714,239.966806516954,8.63080704081299e-54,7.24987791428291e-51,53103.0177719594,53150.0399350745
"DTI.DTI.FA_CSTR","DTI.DTI.FA_CSTR",15.5207267348997,15.3465929247325,8.9800078958914e-05,0.0754320663254878,53326.1779938672,53373.2001569822
"DTI.DTI.FA_CGR","DTI.DTI.FA_CGR",177.205376478367,176.727388624166,3.82079524609453e-40,3.2094680067194e-37,53165.5774724535,53212.5996355685
"DTI.DTI.FA_IFOFR","DTI.DTI.FA_IFOFR",296.126901000756,297.212236447708,4.32340271053329e-66,3.63165827684796e-63,53046.5674105039,53093.5895736189
"DTI.DTI.FA_ILFR","DTI.DTI.FA_ILFR",28.9925599958115,28.6877052664157,8.60463483693031e-08,7.22789326302146e-05,53312.8490013769,53359.8711644919
"DTI.DTI.FA_SLFR","DTI.DTI.FA_SLFR",104.468725506798,103.784531033876,2.61056828197043e-24,2.19287735685516e-21,53237.9970068569,53285.0191699719
"DTI.DTI.FA_UFR","DTI.DTI.FA_UFR",121.294484392467,120.607850512424,5.66899478637042e-28,4.76195562055115e-25,53221.2695035414,53268.2916666564
"DTI.DTI.FA_SLTFR","DTI.DTI.FA_SLTFR",381.985337638245,385.159386125781,6.68942327770095e-85,5.6191155532688e-82,52960.1721438883,53007.1943070033
"DTI.DTI.FA_CorticospinaltractR","DTI.DTI.FA_CorticospinaltractR",4.83041277145821,4.7735212755826,0.0289130203461591,24.2869370907736,53336.7482077294,53383.7703708444
"DTI.DTI.FA_MediallemniscusR","DTI.DTI.FA_MediallemniscusR",23.2845796076181,23.032790642841,1.60490913454199e-06,0.00134812367301527,53318.4976196035,53365.5197827185
