"","metrics_list..df..","Deviance","F.stat","p","p_adj","AICf","BICf"
"BRIA.BRIA.Dax_intra_PosteriorthalamicradiationR","BRIA.BRIA.Dax_intra_PosteriorthalamicradiationR",26.1009055710929,8.12188156343182,1.31823191018197e-05,0.0110731480455285,53319.5905581387,53381.815621529
"BRIA.BRIA.Dax_intra_SagittalstratumR","BRIA.BRIA.Dax_intra_SagittalstratumR",133.499387413754,44.4759054318078,1.6353370038766e-28,1.37368308325635e-25,53212.5551103837,53273.0122947627
"BRIA.BRIA.Dax_intra_ExternalcapsuleR","BRIA.BRIA.Dax_intra_ExternalcapsuleR",67.2471481931243,21.5122960612265,2.77431461849386e-14,2.33042427953485e-11,53278.9298461602,53341.5541920677
"BRIA.BRIA.Dax_intra_CingulumcingulategyrusR","BRIA.BRIA.Dax_intra_CingulumcingulategyrusR",16.3020988954304,12.2292339424432,0.000109639534957798,0.0920972093645505,53325.8352926856,53374.5429137504
"BRIA.BRIA.Dax_intra_CingulumhippocampusR","BRIA.BRIA.Dax_intra_CingulumhippocampusR",116.796269656625,37.9977452932929,7.12034583987609e-25,5.98109050549592e-22,53229.1733753536,53289.6378437958
"BRIA.BRIA.Dax_intra_Fornix_StriaterminalisR","BRIA.BRIA.Dax_intra_Fornix_StriaterminalisR",29.3165247291654,12.1054822751693,9.5145585772859e-07,0.000799222920492015,53314.6940926703,53370.2027294866
"BRIA.BRIA.Dax_intra_SuperiorlongitudinalfasciculusR","BRIA.BRIA.Dax_intra_SuperiorlongitudinalfasciculusR",5.15080473515263,1.80233989172711,0.147922834831758,124.255181258677,53339.4745621831,53398.4209980975
"BRIA.BRIA.Dax_intra_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.Dax_intra_SuperiorfrontooccipitalfasciculusR",369.614283280858,119.72167403912,1.72257470655368e-79,1.44696275350509e-76,52976.4666284788,53038.4632299067
"BRIA.BRIA.Dax_intra_UncinatefasciculusR","BRIA.BRIA.Dax_intra_UncinatefasciculusR",4.94806380201771,4.84003501719157,0.0274654352633628,23.0709656212247,53336.6456303567,53383.7215532226
"BRIA.BRIA.Dax_intra_TapetumR","BRIA.BRIA.Dax_intra_TapetumR",50.5089395051946,16.315354835597,9.04354490019295e-11,7.59657771616208e-08,53295.5297479787,53358.181681673
"BRIA.BRIA.Dax_intra_CINGR","BRIA.BRIA.Dax_intra_CINGR",159.106545350529,51.8265616468716,6.0558468274726e-34,5.08691133507698e-31,53186.9760104633,53247.1346221591
"BRIA.BRIA.Dax_extra_ATRR","BRIA.BRIA.Dax_extra_ATRR",37.5208480310102,36.0646071746327,1.20424673061428e-09,1.011567253716e-06,53304.4461465197,53351.6247297963
"BRIA.BRIA.Dax_extra_CSTR","BRIA.BRIA.Dax_extra_CSTR",40.16788462759,12.5161575457369,1.58416228019334e-08,1.3306963153624e-05,53305.5015225239,53367.0870891431
"BRIA.BRIA.Dax_extra_CGR","BRIA.BRIA.Dax_extra_CGR",57.0756747625819,18.3220821897001,3.84815942758656e-12,3.23245391917271e-09,53288.6232975474,53349.7137371701
"BRIA.BRIA.Dax_extra_IFOFR","BRIA.BRIA.Dax_extra_IFOFR",14.7528989937819,4.6260415754321,0.00258706725171309,2.173136491439,53330.5182173004,53391.5718832091
"BRIA.BRIA.Dax_extra_ILFR","BRIA.BRIA.Dax_extra_ILFR",17.6750500356793,5.53117605466106,0.000674624139038931,0.566684276792702,53327.9766091179,53390.3964101551
"BRIA.BRIA.Dax_extra_SLFR","BRIA.BRIA.Dax_extra_SLFR",10.5401220658241,3.28047499767776,0.0178961003465391,15.0327242910929,53334.8288479254,53396.449280808
"BRIA.BRIA.Dax_extra_UFR","BRIA.BRIA.Dax_extra_UFR",70.4082525213744,22.4271934188654,6.07552951899296e-15,5.10344479595409e-12,53275.5105527794,53337.0220940447
"BRIA.BRIA.Dax_extra_SLTFR","BRIA.BRIA.Dax_extra_SLTFR",507.071919899015,169.852127904615,1.07788897863039e-109,9.05426742049529e-107,52837.5454164694,52900.0853675276
"BRIA.BRIA.Dax_extra_CorticospinaltractR","BRIA.BRIA.Dax_extra_CorticospinaltractR",8.768217277855,3.1450596145669,0.0277213568347143,23.28593974116,53335.4991907838,53392.8813311724
"BRIA.BRIA.Dax_extra_MediallemniscusR","BRIA.BRIA.Dax_extra_MediallemniscusR",0.0502997954536113,0.0481959944301421,0.833588443569742,700.214292598584,53341.5142000088,53388.6990298306
"BRIA.BRIA.Dax_extra_InferiorcerebellarpeduncleR","BRIA.BRIA.Dax_extra_InferiorcerebellarpeduncleR",207.167099283277,65.0829032602199,3.5625258815395e-44,2.99252174049318e-41,53139.5594224931,53201.8431561787
"BRIA.BRIA.Dax_extra_SuperiorcerebellarpeduncleR","BRIA.BRIA.Dax_extra_SuperiorcerebellarpeduncleR",25.7462816173247,25.2389390476221,4.62872531620017e-07,0.000388812926560814,53316.0740013939,53363.1442578633
"BRIA.BRIA.Dax_extra_CerebralpeduncleR","BRIA.BRIA.Dax_extra_CerebralpeduncleR",6.06991563236443,2.12272757718617,0.0990005616407282,83.1604717782117,53338.305538119,53396.231365532
"BRIA.BRIA.Dax_extra_AnteriorlimbofinternalcapsuleR","BRIA.BRIA.Dax_extra_AnteriorlimbofinternalcapsuleR",112.955305175954,108.658704311973,4.09161272529374e-26,3.43695468924674e-23,53229.6061750933,53276.8020102405
"BRIA.BRIA.Dax_extra_.PosteriorlimbofinternalcapsuleR","BRIA.BRIA.Dax_extra_.PosteriorlimbofinternalcapsuleR",73.8708064267266,30.9676702414589,2.78238122998689e-16,2.33720023318899e-13,53270.3623893441,53325.1604820621
"BRIA.BRIA.Dax_extra_RetrolenticularpartofinternalcapsuleR","BRIA.BRIA.Dax_extra_RetrolenticularpartofinternalcapsuleR",59.1358246040982,57.6147728271361,2.11341114402813e-14,1.77526536098363e-11,53283.0139015961,53330.1261442102
"BRIA.BRIA.Dax_extra_AnteriorcoronaradiataR","BRIA.BRIA.Dax_extra_AnteriorcoronaradiataR",33.7292893477243,10.8305093782937,3.04853518020284e-07,0.000256076955137038,53312.1450817623,53374.7819074294
"BRIA.BRIA.Dax_extra_SuperiorcoronaradiataR","BRIA.BRIA.Dax_extra_SuperiorcoronaradiataR",183.521261352151,59.9544855443039,3.3491206189516e-39,2.81326131991934e-36,53162.7538046307,53223.4042642178
"BRIA.BRIA.Dax_extra_PosteriorcoronaradiataR","BRIA.BRIA.Dax_extra_PosteriorcoronaradiataR",320.466108340515,104.458085561959,8.15146957068714e-69,6.84723443937719e-66,53026.0998208245,53088.7306703239
"BRIA.BRIA.Dax_extra_PosteriorthalamicradiationR","BRIA.BRIA.Dax_extra_PosteriorthalamicradiationR",35.0539806852139,11.0002361808518,1.78605461996166e-07,0.000150028588076779,53310.7938040615,53373.2747097026
"BRIA.BRIA.Dax_extra_SagittalstratumR","BRIA.BRIA.Dax_extra_SagittalstratumR",11.8361256213429,3.6590792047787,0.0101942863679749,8.56320054909889,53333.4645415079,53394.7605439572
"BRIA.BRIA.Dax_extra_ExternalcapsuleR","BRIA.BRIA.Dax_extra_ExternalcapsuleR",15.6526579097263,4.8425926510404,0.00178608348021468,1.50031012338033,53329.8567022653,53391.8052465805
"BRIA.BRIA.Dax_extra_CingulumcingulategyrusR","BRIA.BRIA.Dax_extra_CingulumcingulategyrusR",93.7427283313409,29.3067875869957,7.49301535101823e-20,6.29413289485532e-17,53252.3466434872,53313.8440833038
"BRIA.BRIA.Dax_extra_CingulumhippocampusR","BRIA.BRIA.Dax_extra_CingulumhippocampusR",85.8416067996295,27.2672697432237,3.26980211423574e-18,2.74663377595802e-15,53259.9201325045,53320.352247373
"BRIA.BRIA.Dax_extra_Fornix_StriaterminalisR","BRIA.BRIA.Dax_extra_Fornix_StriaterminalisR",148.836791938331,46.9714039309403,1.19376490446668e-31,1.00276251975201e-28,53197.3938851946,53258.2803905671
"BRIA.BRIA.Dax_extra_SuperiorlongitudinalfasciculusR","BRIA.BRIA.Dax_extra_SuperiorlongitudinalfasciculusR",35.2025376729689,11.0275383850139,1.67621436359196e-07,0.000140802006541725,53310.5794758248,53372.7968759185
"BRIA.BRIA.Dax_extra_SuperiorfrontooccipitalfasciculusR","BRIA.BRIA.Dax_extra_SuperiorfrontooccipitalfasciculusR",374.328980873353,126.249402459772,1.17503374123777e-80,9.87028342639727e-78,52971.4230385931,53032.2793109644
"BRIA.BRIA.Dax_extra_UncinatefasciculusR","BRIA.BRIA.Dax_extra_UncinatefasciculusR",2.51482056856184,2.47352494723185,0.115656104159558,97.1511274940285,53339.0431303012,53386.0893189885
"BRIA.BRIA.Dax_extra_TapetumR","BRIA.BRIA.Dax_extra_TapetumR",109.50025608766,35.888762651406,2.47073434144441e-23,2.0754168468133e-20,53236.9944384186,53299.6828705336
"BRIA.BRIA.Dax_extra_CINGR","BRIA.BRIA.Dax_extra_CINGR",47.5550198370693,15.7962728061575,3.30968294286913e-10,2.78013367201007e-07,53297.5790721832,53356.7928305259
"DKI.DKI.MK_ATRR","DKI.DKI.MK_ATRR",63.7689563505191,57.195606046689,2.59122707884795e-15,2.17663074623228e-12,53278.5382613352,53326.1124400418
"DKI.DKI.MK_CSTR","DKI.DKI.MK_CSTR",73.7859876520888,23.0861109091374,1.29003800904886e-15,1.08363192760104e-12,53272.164958347,53333.6967036677
"DKI.DKI.MK_CGR","DKI.DKI.MK_CGR",71.7527778215626,22.5346054826831,3.40665583823931e-15,2.86159090412102e-12,53274.223041567,53335.9156214154
"DKI.DKI.MK_IFOFR","DKI.DKI.MK_IFOFR",59.6497772386574,58.2134146697717,1.62418660379493e-14,1.36431674718774e-11,53282.5021514188,53329.6055906157
"DKI.DKI.MK_ILFR","DKI.DKI.MK_ILFR",4.75587289704345,1.82320851763404,0.149309236722086,125.419758846553,53339.1688941366,53395.3878278751
"DKI.DKI.MK_SLFR","DKI.DKI.MK_SLFR",68.9987174990601,23.7346477489785,8.04575525735999e-15,6.75843441618239e-12,53276.2080020491,53334.9740461288
"DKI.DKI.MK_UFR","DKI.DKI.MK_UFR",50.4590958561967,15.6567222181546,1.12978209528257e-10,9.49016960037358e-08,53295.2764363795,53356.742234191
"DKI.DKI.MK_SLTFR","DKI.DKI.MK_SLTFR",26.637453672236,8.27723267660212,1.02811774179519e-05,0.0086361890310796,53318.8438085567,53380.223354553
"DKI.DKI.MK_CorticospinaltractR","DKI.DKI.MK_CorticospinaltractR",8.34407280479718,3.99966016973769,0.0173279639624425,14.5554897284517,53334.7792825116,53387.6972491895
"DKI.DKI.MK_MediallemniscusR","DKI.DKI.MK_MediallemniscusR",2.73168657821589,2.68128847293452,0.101318050631919,85.1071625308116,53338.8315712155,53385.8886730094
"DKI.DKI.MK_InferiorcerebellarpeduncleR","DKI.DKI.MK_InferiorcerebellarpeduncleR",10.7440668471536,10.5372979767669,0.0011370866047295,0.955152747972784,53330.9123026088,53377.9759011356
"DKI.DKI.MK_SuperiorcerebellarpeduncleR","DKI.DKI.MK_SuperiorcerebellarpeduncleR",9.92159170346713,9.21270578009561,0.00195775739552893,1.6445162122443,53331.801261988,53379.1615608774
"DKI.DKI.MK_CerebralpeduncleR","DKI.DKI.MK_CerebralpeduncleR",49.1325156484854,47.6539007204407,3.31054032214186e-12,2.78085387059916e-09,53292.9332584318,53340.0666764159
"DKI.DKI.MK_AnteriorlimbofinternalcapsuleR","DKI.DKI.MK_AnteriorlimbofinternalcapsuleR",11.4102522603462,3.55814344819438,0.0120482660689915,10.1205434979529,53333.854510196,53395.0284415173
"DKI.DKI.MK_.PosteriorlimbofinternalcapsuleR","DKI.DKI.MK_.PosteriorlimbofinternalcapsuleR",39.0778109810344,17.6285741687374,5.7055644464021e-09,4.79267413497776e-06,53304.5647761794,53358.2496275398
"DKI.DKI.MK_RetrolenticularpartofinternalcapsuleR","DKI.DKI.MK_RetrolenticularpartofinternalcapsuleR",4.27738873391354,3.67822493867045,0.0492492793293103,41.3693946366206,53337.4950444567,53385.3016470052
"DKI.DKI.MK_AnteriorcoronaradiataR","DKI.DKI.MK_AnteriorcoronaradiataR",49.1603351184385,47.0884750507175,3.37367392388911e-12,2.83388609606685e-09,53292.9228714491,53340.1235965826
"DKI.DKI.MK_SuperiorcoronaradiataR","DKI.DKI.MK_SuperiorcoronaradiataR",181.940277537626,58.973746626516,7.7363782525084e-39,6.49855773210706e-36,53164.4549427414,53225.5894670703
"DKI.DKI.MK_PosteriorcoronaradiataR","DKI.DKI.MK_PosteriorcoronaradiataR",373.218830539699,123.507464401507,2.38568597643551e-80,2.00397622020583e-77,52973.008395506,53035.6913930734
"DKI.DKI.MK_PosteriorthalamicradiationR","DKI.DKI.MK_PosteriorthalamicradiationR",203.767449650531,65.9920977216738,1.5527007514798e-43,1.30426863124304e-40,53143.0489410335,53205.6971590151
"DKI.DKI.MK_SagittalstratumR","DKI.DKI.MK_SagittalstratumR",10.5471088962659,8.46980606770555,0.0018682549838582,1.56933418644089,53331.407473491,53379.6482750843
"DKI.DKI.MK_ExternalcapsuleR","DKI.DKI.MK_ExternalcapsuleR",26.6516496049044,8.33520747225748,9.95135898757244e-06,0.00835914154956085,53318.9414787804,53380.7587967913
"DKI.DKI.MK_CingulumcingulategyrusR","DKI.DKI.MK_CingulumcingulategyrusR",74.6663308300595,23.796466529068,7.58277095923928e-16,6.369527605761e-13,53271.5515985138,53334.1023488778
"DKI.DKI.MK_CingulumhippocampusR","DKI.DKI.MK_CingulumhippocampusR",47.6753063649921,14.7184595733147,4.4475767319147e-10,3.73596445480834e-07,53298.1744407048,53360.1881315058
"DKI.DKI.MK_Fornix_StriaterminalisR","DKI.DKI.MK_Fornix_StriaterminalisR",7.93243206015177,2.49020795229871,0.0553883026813944,46.5261742523713,53337.1244506234,53397.6372637117
"DKI.DKI.MK_SuperiorlongitudinalfasciculusR","DKI.DKI.MK_SuperiorlongitudinalfasciculusR",26.4249180272236,8.36441708072428,1.05609084958618e-05,0.00887116313652392,53319.345269482,53381.8656172573
"DKI.DKI.MK_SuperiorfrontooccipitalfasciculusR","DKI.DKI.MK_SuperiorfrontooccipitalfasciculusR",317.625101021396,100.111047038568,4.37727821414955e-68,3.67691369988563e-65,53028.8095910435,53090.8686400422
"DKI.DKI.MK_UncinatefasciculusR","DKI.DKI.MK_UncinatefasciculusR",39.5230764316439,37.1330223063353,4.62543882383746e-10,3.88536861202347e-07,53302.495365779,53349.7990401981
"DKI.DKI.MK_TapetumR","DKI.DKI.MK_TapetumR",767.685817888469,260.155905248908,1.91495602134743e-167,1.60856305793184e-164,52571.0602312944,52633.746747032
"DKI.DKI.MK_CINGR","DKI.DKI.MK_CINGR",10.8204172803671,3.32569982154275,0.0163427640414581,13.7279217948248,53334.5125960449,53395.9798218911
"DKI.DKI.RK_ATRR","DKI.DKI.RK_ATRR",198.47097973527,62.160454103351,2.71956337786595e-42,2.2844332374074e-39,53148.223703241,53210.4190321134
"DKI.DKI.RK_CSTR","DKI.DKI.RK_CSTR",15.5712606534362,5.01729576602956,0.00162555517821581,1.36546634970128,53329.4999634479,53389.7351583065
"DKI.DKI.RK_CGR","DKI.DKI.RK_CGR",99.7940830975531,32.4042332273351,3.07678211466829e-21,2.58449697632137e-18,53246.0965779905,53306.6567336359
"DKI.DKI.RK_IFOFR","DKI.DKI.RK_IFOFR",220.640674371985,215.663673247203,1.41388796861829e-49,1.18766589363936e-46,53122.2277926043,53169.3685829452
"DKI.DKI.RK_ILFR","DKI.DKI.RK_ILFR",161.524402249142,51.6683690792586,2.06975819066989e-34,1.73859688016271e-31,53184.9216661414,53246.4731743577
"DKI.DKI.RK_SLFR","DKI.DKI.RK_SLFR",100.441336500331,35.9519919922559,1.28022674454947e-21,1.07539046542155e-18,53244.7155291374,53302.383777817
"DKI.DKI.RK_UFR","DKI.DKI.RK_UFR",9.65775621493231,3.05980485273552,0.025306343264705,21.2573283423522,53335.4506136762,53396.0887393685
"DKI.DKI.RK_SLTFR","DKI.DKI.RK_SLTFR",2.37245184280619,2.2666128461688,0.131371578115008,110.352125616606,53339.2234186109,53386.4246883903
"DKI.DKI.RK_CorticospinaltractR","DKI.DKI.RK_CorticospinaltractR",8.1581458369219,4.72706989232612,0.0126537316556391,10.6291345907368,53334.4343232613,53385.2802632979
"DKI.DKI.RK_MediallemniscusR","DKI.DKI.RK_MediallemniscusR",2.08499566426326,2.03351472526399,0.153690901568122,129.100357317222,53339.4792853967,53386.5698937071
"DKI.DKI.RK_InferiorcerebellarpeduncleR","DKI.DKI.RK_InferiorcerebellarpeduncleR",2.19501574288006,2.15084073466244,0.142344267148665,119.569184404879,53339.3642552011,53386.430207032
"DKI.DKI.RK_SuperiorcerebellarpeduncleR","DKI.DKI.RK_SuperiorcerebellarpeduncleR",3.01954995764027,2.95327456132691,0.0853225874544192,71.6709734617122,53338.5518776557,53385.6278905046
"DKI.DKI.RK_CerebralpeduncleR","DKI.DKI.RK_CerebralpeduncleR",33.2343933714255,10.3778838272699,4.35927000429772e-07,0.000366178680361009,53312.5310053751,53374.7602438562
"DKI.DKI.RK_AnteriorlimbofinternalcapsuleR","DKI.DKI.RK_AnteriorlimbofinternalcapsuleR",16.4697232236176,5.21774846302656,0.00113256680456183,0.951356115831938,53328.8620455799,53390.079711135
"DKI.DKI.RK_.PosteriorlimbofinternalcapsuleR","DKI.DKI.RK_.PosteriorlimbofinternalcapsuleR",62.5201375036231,19.540450164536,3.13479421661656e-13,2.63322714195791e-10,53283.2677807251,53344.5225286556
"DKI.DKI.RK_RetrolenticularpartofinternalcapsuleR","DKI.DKI.RK_RetrolenticularpartofinternalcapsuleR",7.42042009114448,2.42690908012768,0.0630467905981022,52.9593041024059,53337.3232282234,53396.6314301684
"DKI.DKI.RK_AnteriorcoronaradiataR","DKI.DKI.RK_AnteriorcoronaradiataR",10.0709784828614,3.78430240930755,0.0135075009432549,11.3463007923341,53334.0080253647,53390.5943487972
"DKI.DKI.RK_SuperiorcoronaradiataR","DKI.DKI.RK_SuperiorcoronaradiataR",16.2742744009811,5.40553818993607,0.00106239096834798,0.892408413412302,53328.5394089666,53387.7353058524
"DKI.DKI.RK_PosteriorcoronaradiataR","DKI.DKI.RK_PosteriorcoronaradiataR",264.521041477739,86.4770873494649,1.08804297082805e-56,9.13956095495562e-54,53082.2632614249,53144.930264096
"DKI.DKI.RK_PosteriorthalamicradiationR","DKI.DKI.RK_PosteriorthalamicradiationR",114.198084828691,38.4282871846274,2.08527972716442e-24,1.75163497081811e-21,53231.3727514192,53290.3325294017
"DKI.DKI.RK_SagittalstratumR","DKI.DKI.RK_SagittalstratumR",21.8114710878581,6.88229992133794,9.46090995822066e-05,0.0794716436490536,53323.5567223222,53384.6917689561
"DKI.DKI.RK_ExternalcapsuleR","DKI.DKI.RK_ExternalcapsuleR",14.4477744084761,4.52980718686543,0.0029774634758982,2.50106931975449,53330.9055614023,53392.2945615235
"DKI.DKI.RK_CingulumcingulategyrusR","DKI.DKI.RK_CingulumcingulategyrusR",72.8099830347273,23.55271402209,1.7304723895482e-15,1.45359680722049e-12,53273.2540729203,53335.2593533662
"DKI.DKI.RK_CingulumhippocampusR","DKI.DKI.RK_CingulumhippocampusR",19.1338236300071,18.5855034210955,1.42257820695258e-05,0.0119496569384016,53322.6283513108,53369.7453950785
"DKI.DKI.RK_Fornix_StriaterminalisR","DKI.DKI.RK_Fornix_StriaterminalisR",45.56988305306,21.5218422835222,1.94926732336189e-10,1.63738455162399e-07,53297.9921240336,53351.1182216247
"DKI.DKI.RK_SuperiorlongitudinalfasciculusR","DKI.DKI.RK_SuperiorlongitudinalfasciculusR",26.0984805242806,8.1832716237789,1.28024229937724e-05,0.0107540353147688,53319.6302580897,53382.001482544
"DKI.DKI.RK_SuperiorfrontooccipitalfasciculusR","DKI.DKI.RK_SuperiorfrontooccipitalfasciculusR",450.682092243351,142.694313913401,4.03857208098516e-97,3.39240054802754e-94,52894.5184777699,52956.2781868625
"DKI.DKI.RK_UncinatefasciculusR","DKI.DKI.RK_UncinatefasciculusR",11.5629880568049,9.58152672206956,0.0010279527807951,0.863480335867883,53330.3515145762,53378.3907244145
"DKI.DKI.RK_TapetumR","DKI.DKI.RK_TapetumR",705.703825565211,230.047359141755,1.7115173219869e-153,1.43767455046899e-150,52634.729890955,52697.1715691947
"DKI.DKI.RK_CINGR","DKI.DKI.RK_CINGR",22.1763020659528,8.05016419902493,4.79269301846822e-05,0.040258621355133,53322.2543166345,53379.7002864328
"DKI.DKI.AK_ATRR","DKI.DKI.AK_ATRR",120.448398154182,107.322667308788,1.22183592345495e-27,1.02634217570216e-24,53222.2661824998,53269.8964064391
"DKI.DKI.AK_CSTR","DKI.DKI.AK_CSTR",18.0911603060449,6.81218479220934,0.000299775026614238,0.25181102235596,53326.0534489108,53382.5501928605
"DKI.DKI.AK_CGR","DKI.DKI.AK_CGR",280.332682792847,91.2246075899224,4.22739729253431e-60,3.55101372572882e-57,53066.2736104729,53128.4078017264
"DKI.DKI.AK_IFOFR","DKI.DKI.AK_IFOFR",221.832070657154,69.7631495909598,2.43460474800232e-47,2.04506798832195e-44,53124.9266731727,53187.3111744866
"DKI.DKI.AK_ILFR","DKI.DKI.AK_ILFR",90.7702756349099,28.1229060607484,3.3895739989347e-19,2.84724215910515e-16,53255.3942609566,53317.2669266076
"DKI.DKI.AK_SLFR","DKI.DKI.AK_SLFR",19.3677654524072,18.9810255946045,1.23619384821481e-05,0.0103840283250044,53322.3848945035,53369.4547897811
"DKI.DKI.AK_UFR","DKI.DKI.AK_UFR",168.488859607256,54.1213608848408,6.42607412668611e-36,5.39790226641633e-33,53178.1040786793,53240.1470692405
"DKI.DKI.AK_SLTFR","DKI.DKI.AK_SLTFR",142.264106456169,44.1460691633128,3.42085913257331e-30,2.87352167136158e-27,53204.1219116608,53265.7230096479
"DKI.DKI.AK_CorticospinaltractR","DKI.DKI.AK_CorticospinaltractR",24.4489051570672,24.0274396716034,8.9532878859274e-07,0.000752076182417901,53317.3543432125,53364.41099681
"DKI.DKI.AK_MediallemniscusR","DKI.DKI.AK_MediallemniscusR",8.73061067587696,3.31486142182119,0.0246073898796146,20.6702074988763,53335.2966661595,53391.739515591
"DKI.DKI.AK_InferiorcerebellarpeduncleR","DKI.DKI.AK_InferiorcerebellarpeduncleR",88.9404004903918,28.3119645422751,7.09048509600257e-19,5.95600748064216e-16,53257.3941070056,53319.9833878503
"DKI.DKI.AK_SuperiorcerebellarpeduncleR","DKI.DKI.AK_SuperiorcerebellarpeduncleR",1.98684282613976,1.93003629316632,0.16461048204298,138.272804916104,53339.5817171917,53386.6935770714
"DKI.DKI.AK_CerebralpeduncleR","DKI.DKI.AK_CerebralpeduncleR",26.737882915746,8.32684868967374,9.71709412508656e-06,0.00816235906507271,53318.9315502875,53381.0443654202
"DKI.DKI.AK_AnteriorlimbofinternalcapsuleR","DKI.DKI.AK_AnteriorlimbofinternalcapsuleR",293.720966998178,94.207706355076,5.88189388233782e-63,4.94079086116377e-60,53052.4777474929,53113.1954898714
"DKI.DKI.AK_.PosteriorlimbofinternalcapsuleR","DKI.DKI.AK_.PosteriorlimbofinternalcapsuleR",111.506423234754,96.6250792280063,1.17518911639111e-25,9.87158857768532e-23,53231.199199455,53278.9932081972
"DKI.DKI.AK_RetrolenticularpartofinternalcapsuleR","DKI.DKI.AK_RetrolenticularpartofinternalcapsuleR",141.217582545065,45.3972313836635,4.5536408715716e-30,3.82505833212014e-27,53205.4243604404,53268.0459909714
"DKI.DKI.AK_AnteriorcoronaradiataR","DKI.DKI.AK_AnteriorcoronaradiataR",41.3049429657767,40.3646183290754,1.69763947378498e-10,1.42601715797939e-07,53300.6764591375,53347.7675967326
"DKI.DKI.AK_SuperiorcoronaradiataR","DKI.DKI.AK_SuperiorcoronaradiataR",214.142540299934,69.6132677047275,8.75821648261543e-46,7.35690184539696e-43,53132.684074189,53195.3422852381
"DKI.DKI.AK_PosteriorcoronaradiataR","DKI.DKI.AK_PosteriorcoronaradiataR",360.931303008212,117.098381777377,1.32778761043927e-77,1.11534159276898e-74,52985.3759338224,53047.9983848028
"DKI.DKI.AK_PosteriorthalamicradiationR","DKI.DKI.AK_PosteriorthalamicradiationR",28.8400285236166,10.3646523595242,2.0178951870525e-06,0.0016950319571241,53315.6267104219,53372.9417966085
"DKI.DKI.AK_SagittalstratumR","DKI.DKI.AK_SagittalstratumR",4.74255857504977,4.1337068236388,0.0370482456253656,31.1205263253071,53337.0142759515,53384.7387376088
"DKI.DKI.AK_ExternalcapsuleR","DKI.DKI.AK_ExternalcapsuleR",67.7788761165284,61.4541080929548,3.35238832462418e-16,2.81600619268431e-13,53274.5460443856,53322.0588387023
"DKI.DKI.AK_CingulumcingulategyrusR","DKI.DKI.AK_CingulumcingulategyrusR",13.5349851295432,12.9113450084541,0.000273768078837628,0.229965186223608,53328.1905137661,53375.4032557833
"DKI.DKI.AK_CingulumhippocampusR","DKI.DKI.AK_CingulumhippocampusR",38.6889590732608,37.8798629810986,6.35968358266161e-10,5.34213420943575e-07,53303.2643903128,53350.3447700692
"DKI.DKI.AK_Fornix_StriaterminalisR","DKI.DKI.AK_Fornix_StriaterminalisR",28.7854194244937,8.95261639660689,3.6965238305305e-06,0.00310508001764562,53316.6755086183,53377.8885337775
"DKI.DKI.AK_SuperiorlongitudinalfasciculusR","DKI.DKI.AK_SuperiorlongitudinalfasciculusR",14.0942166460991,4.40408050082784,0.00353840184341892,2.97225754847189,53331.303058455,53392.8795033204
"DKI.DKI.AK_SuperiorfrontooccipitalfasciculusR","DKI.DKI.AK_SuperiorfrontooccipitalfasciculusR",135.013226197607,43.6953769093713,9.30909401859951e-29,7.81963897562359e-26,53211.4915279486,53273.6851112159
"DKI.DKI.AK_UncinatefasciculusR","DKI.DKI.AK_UncinatefasciculusR",40.1723803547902,12.8227744019916,1.4143015238582e-08,1.18801328004089e-05,53305.1885108189,53365.5649831208
"DKI.DKI.AK_TapetumR","DKI.DKI.AK_TapetumR",142.209939754433,44.8158125242774,3.17369972959581e-30,2.66590777286048e-27,53204.1673242064,53265.7350288145
"DKI.DKI.AK_CINGR","DKI.DKI.AK_CINGR",60.5837098220836,54.9900642671159,1.24122586334886e-14,1.04262972521304e-11,53281.6785594143,53329.1828288987
"DTI.DTI.FA_ATRR","DTI.DTI.FA_ATRR",271.769712186127,88.5158526577202,3.01183494727401e-58,2.52994135571016e-55,53074.994874653,53137.6536016555
"DTI.DTI.FA_CSTR","DTI.DTI.FA_CSTR",46.9084813686932,15.0014428718973,5.42742243205262e-10,4.5590348429242e-07,53298.8915164566,53360.7381838866
"DTI.DTI.FA_CGR","DTI.DTI.FA_CGR",178.915252883515,74.7845259079059,7.04840630524704e-39,5.92066129640752e-36,53165.8766433733,53220.7553033393
"DTI.DTI.FA_IFOFR","DTI.DTI.FA_IFOFR",315.967327845399,101.549093753011,8.62438269626923e-68,7.24448146486615e-65,53030.6007149465,53093.1495103046
"DTI.DTI.FA_ILFR","DTI.DTI.FA_ILFR",122.313762166461,39.9861597909688,4.57313282187266e-26,3.84143157037304e-23,53224.1800529026,53286.5798561695
"DTI.DTI.FA_SLFR","DTI.DTI.FA_SLFR",131.395170164793,42.4409478364634,5.61366869250839e-28,4.71548170170705e-25,53215.2081122281,53277.8553377092
"DTI.DTI.FA_UFR","DTI.DTI.FA_UFR",137.210450818609,43.7039741703922,3.48911395317976e-29,2.930855720671e-26,53209.3964206089,53271.950449487
"DTI.DTI.FA_SLTFR","DTI.DTI.FA_SLTFR",401.295374355239,132.314397792727,1.82693514825683e-86,1.53462552453574e-83,52944.1983801315,53004.9826430999
"DTI.DTI.FA_CorticospinaltractR","DTI.DTI.FA_CorticospinaltractR",7.30945981807963,2.80074890788025,0.0465898367369036,39.135462858999,53336.6463988081,53392.8725847395
